,BLDG_IRN,NAME,YEAR,DIVISION,GENDER,TYPE,PLACE,POPULATION
45,5173,Cedarville High School,2020,3,B,State,7,165
46,39750,Waterford High School,2020,3,B,District,10,165
47,41004,Whiteoak High School,2020,3,B,District,5,169
48,41004,Whiteoak High School,2020,3,B,Regional,14,169
49,30429,Plymouth High School,2020,3,B,District,6,171
50,844,Antwerp Local High School,2020,3,B,District,9,174
51,4085,Buckeye Central High School,2020,3,B,District,9,174
52,53645,St John Elementary and High School ,2020,3,B,District,5,174
53,9894,Edgerton High School,2020,3,B,District,10,179
54,3228,Botkins High School,2020,3,B,District,2,183
55,3228,Botkins High School,2020,3,B,Regional,4,183
56,3228,Botkins High School,2020,3,B,State,12,183
57,22368,Malvern High School,2020,3,B,District,6,183
58,17798,Jackson-Milton High School,2020,3,B,District,8,188
59,36749,Symmes Valley High School,2020,3,B,District,16,189
60,70409,Cincinnati Christian Schools ,2020,3,B,District,8,190
61,16352,Hillsdale High School,2020,3,B,District,14,190
62,15156,Houston High School,2020,3,B,District,4,192
63,15156,Houston High School,2020,3,B,Regional,10,192
64,778,Ansonia High School,2020,3,B,District,9,195
65,1446,Badger High School,2020,3,B,District,3,195
66,1446,Badger High School,2020,3,B,Regional,8,195
67,53165,Lima Central Catholic ,2020,3,B,District,9,195
68,12641,Fort Loramie Junior-Senior High School,2020,3,B,District,2,197
69,12641,Fort Loramie Junior-Senior High School,2020,3,B,Regional,5,197
70,22681,Maplewood High School,2020,3,B,District,1,197
71,22681,Maplewood High School,2020,3,B,Regional,3,197
72,22681,Maplewood High School,2020,3,B,State,16,197
73,7534,Covington High School,2020,3,B,District,3,199
74,7534,Covington High School,2020,3,B,Regional,7,199
75,1420,Ayersville High School,2020,3,B,District,8,204
76,17665,McComb Local Jr/Sr High School,2020,3,B,District,12,205
77,53769,Norwalk Catholic School ,2020,3,B,District,1,207
78,53769,Norwalk Catholic School ,2020,3,B,Regional,8,207
79,4556,Caldwell High School,2020,3,B,District,2,208
80,4556,Caldwell High School,2020,3,B,Regional,11,208
81,11502,Felicity-Franklin Local  High School,2020,3,B,District,13,209
82,53355,Newark Catholic ,2020,3,B,District,6,209
83,2873,South Webster Jr/Sr High School,2020,3,B,District,14,209
84,25148,Mogadore High School,2020,3,B,District,6,212
85,35584,St Bernard-Elmwood Place High School,2020,3,B,District,12,212
86,450,Manchester High School,2020,3,B,District,17,213
87,26823,New London High School,2020,3,B,District,1,217
88,26823,New London High School,2020,3,B,Regional,9,217
89,90209,The Wellington School ,2020,3,B,District,8,221
90,28506,Old Fort High School,2020,3,B,District,3,222
91,28506,Old Fort High School,2020,3,B,Regional,17,222
92,23515,McDonald High School,2020,3,B,District,2,224
93,23515,McDonald High School,2020,3,B,Regional,5,224
94,27060,Newcomerstown High School,2020,3,B,District,8,224
95,8433,Patrick Henry High School,2020,3,B,District,9,224
96,7666,Crestview High School,2020,3,B,District,6,226
97,7666,Crestview High School,2020,3,B,Regional,16,226
98,20149,Leipsic High School,2020,3,B,District,12,227
99,31815,Ripley-Union-Lewis-Huntington High School,2020,3,B,District,11,228
100,29538,Peebles High School,2020,3,B,District,9,229
101,60806,Maumee Valley Country Day ,2020,3,B,District,6,230
102,67,Ada High School,2020,3,B,District,9,233
103,16048,Hicksville High School,2020,3,B,District,11,233
104,36095,Southern Local Jr/Sr High School,2020,3,B,District,7,233
105,37697,Tri-County North High School,2020,3,B,District,12,233
106,26849,Tri-Village High School,2020,3,B,District,11,237
107,21519,Loudonville High School,2020,3,B,District,6,238
108,26641,New Bremen High School,2020,3,B,District,3,244
109,26641,New Bremen High School,2020,3,B,Regional,23,244
110,2501,Berne Union High School,2020,3,B,District,5,245
111,20990,Lincolnview Jr/Sr High School,2020,3,B,District,3,245
112,20990,Lincolnview Jr/Sr High School,2020,3,B,Regional,6,245
113,20990,Lincolnview Jr/Sr High School,2020,3,B,State,18,245
114,2337,Belpre High School,2020,3,B,District,1,247
115,2337,Belpre High School,2020,3,B,Regional,4,247
116,2337,Belpre High School,2020,3,B,State,13,247
117,9043,East Knox Junior/Senior High School,2020,3,B,District,4,248
118,10173,Elgin High School,2020,3,B,District,6,250
119,34314,Shenandoah High School,2020,3,B,District,7,251
120,42044,Woodmore High School,2020,3,B,District,10,251
121,42416,Yellow Springs/McKinney High School,2020,3,B,District,10,251
122,22640,Mapleton High School,2020,3,B,District,4,252
123,22640,Mapleton High School,2020,3,B,Regional,9,252
124,24026,Mechanicsburg High School,2020,3,B,District,6,252
125,6965,Col Crawford High School,2020,3,B,District,5,253
126,11478,Federal Hocking High School,2020,3,B,District,7,253
127,25114,Minster Jr/Sr High School,2020,3,B,District,1,257
128,25114,Minster Jr/Sr High School,2020,3,B,Regional,3,257
129,25114,Minster Jr/Sr High School,2020,3,B,State,11,257
130,66555,Dayton Christian School ,2020,3,B,District,3,260
131,66555,Dayton Christian School ,2020,3,B,Regional,11,260
132,29470,Wayne Trace High School,2020,3,B,District,13,260
133,16816,Hopewell-Loudon Local High School,2020,3,B,District,4,261
134,16816,Hopewell-Loudon Local High School,2020,3,B,Regional,19,261
135,8961,East Canton High School,2020,3,B,District,1,262
136,8961,East Canton High School,2020,3,B,Regional,1,262
137,8961,East Canton High School,2020,3,B,State,1,262
138,1198,Seneca East High School,2020,3,B,District,4,263
139,8003,Dalton High School,2020,3,B,District,2,264
140,8003,Dalton High School,2020,3,B,Regional,6,264
141,11056,Fairfield Local High School,2020,3,B,District,2,264
142,11056,Fairfield Local High School,2020,3,B,Regional,9,264
143,52894,Cincinnati Country Day ,2020,3,B,District,4,265
144,52894,Cincinnati Country Day ,2020,3,B,Regional,13,265
145,11288,Fairview High School,2020,3,B,District,5,265
146,11288,Fairview High School,2020,3,B,Regional,15,265
147,7823,Crooksville High School,2020,3,B,District,12,266
148,13433,Gibsonburg High School,2020,3,B,District,8,267
149,41442,Williamsburg High School,2020,3,B,District,9,267
150,7104,Columbus Grove High School,2020,3,B,District,1,269
151,7104,Columbus Grove High School,2020,3,B,Regional,1,269
152,7104,Columbus Grove High School,2020,3,B,State,6,269
153,29280,Parkway High School,2020,3,B,District,4,269
154,37531,Triad High School,2020,3,B,District,8,269
155,42341,Western Reserve High School,2020,3,B,District,7,269
156,22863,Marion Local High School,2020,3,B,District,3,270
157,22863,Marion Local High School,2020,3,B,Regional,20,270
158,12591,Fort Frye High School,2020,3,B,District,10,271
159,7021,Columbia High School,2020,3,B,District,8,274
160,25023,Mineral Ridge High School,2020,3,B,District,4,274
161,25023,Mineral Ridge High School,2020,3,B,Regional,10,274
162,27722,Northmor High School,2020,3,B,District,3,274
163,27722,Northmor High School,2020,3,B,Regional,5,274
164,27722,Northmor High School,2020,3,B,State,19,274
165,9134,East Palestine High School,2020,3,B,District,11,276
166,19745,Lakota High School,2020,3,B,District,2,277
167,19745,Lakota High School,2020,3,B,Regional,7,277
168,19745,Lakota High School,2020,3,B,State,20,277
169,4184,Bucyrus Secondary School,2020,3,B,District,9,279
170,12849,Garaway High School,2020,3,B,District,1,280
171,12849,Garaway High School,2020,3,B,Regional,7,280
172,42564,Buckeye Trail High School,2020,3,B,District,11,282
173,25783,Mt Gilead High School,2020,3,B,District,1,282
174,25783,Mt Gilead High School,2020,3,B,Regional,1,282
175,25783,Mt Gilead High School,2020,3,B,State,3,282
176,2782,Black River High School,2020,3,B,District,3,283
177,2782,Black River High School,2020,3,B,Regional,11,283
178,3749,Brookfield High School,2020,3,B,District,9,284
179,35659,St Henry High School,2020,3,B,District,6,285
180,13326,Georgetown Jr/Sr High School,2020,3,B,District,7,286
181,17160,Huntington High School,2020,3,B,District,6,286
182,17160,Huntington High School,2020,3,B,Regional,15,286
183,22764,Margaretta High School,2020,3,B,District,8,289
184,52845,Central Catholic ,2020,3,B,District,2,290
185,52845,Central Catholic ,2020,3,B,Regional,2,290
186,52845,Central Catholic ,2020,3,B,State,5,290
187,919,Arcanum High School,2020,3,B,District,3,291
188,919,Arcanum High School,2020,3,B,Regional,9,291
189,7674,Crestview High School,2020,3,B,District,2,296
190,7674,Crestview High School,2020,3,B,Regional,11,296
191,12674,Fort Recovery High School,2020,3,B,District,8,299
192,364,Allen East High School,2020,3,B,District,7,300
193,42366,Wynford High School,2020,3,B,District,3,300
194,42366,Wynford High School,2020,3,B,Regional,18,300
195,4861,Cardington-Lincoln High School,2020,3,B,District,5,301
196,5298,Centerburg High School,2020,3,B,District,4,303
197,4887,Carey High School,2020,3,B,District,7,306
198,8219,Dawson-Bryant High School,2020,3,B,District,8,309
199,37275,Tinora High School,2020,3,B,District,2,309
200,37275,Tinora High School,2020,3,B,Regional,4,309
201,37275,Tinora High School,2020,3,B,State,17,309
202,752,Anna High School,2020,3,B,District,1,311
203,752,Anna High School,2020,3,B,Regional,3,311
204,752,Anna High School,2020,3,B,State,15,311
205,7955,Cuyahoga Hts High School,2020,3,B,District,9,311
206,20008,LaBrae High School,2020,3,B,District,8,311
207,30932,Pymatuning Valley High School,2020,3,B,District,7,311
208,20297,Liberty Center High School,2020,3,B,District,3,312
209,20297,Liberty Center High School,2020,3,B,Regional,14,312
210,38893,West Union High School,2020,3,B,District,15,312
211,21816,Lynchburg-Clay High School,2020,3,B,District,3,313
212,21816,Lynchburg-Clay High School,2020,3,B,Regional,13,313
213,31898,Riverdale High School,2020,3,B,District,8,315
214,40071,Waynedale High School,2020,3,B,District,12,317
215,27771,Northridge High School,2020,3,B,District,3,318
216,27771,Northridge High School,2020,3,B,Regional,8,318
217,8532,Dixie High School,2020,3,B,District,8,319
218,146480,Rock Hill Sr High School,2020,3,B,District,4,319
219,146480,Rock Hill Sr High School,2020,3,B,Regional,12,319
220,53256,Trinity ,2020,3,B,District,11,320
221,2139,Bellaire High School,2020,3,B,District,3,324
222,2139,Bellaire High School,2020,3,B,Regional,10,324
223,37663,Tuscarawas Valley High School,2020,3,B,District,4,327
224,7062,Columbiana High School,2020,3,B,District,9,328
225,17285,Independence High School,2020,3,B,District,10,328
226,10926,Fairbanks High School,2020,3,B,District,9,333
227,3038,Bluffton High School,2020,3,B,District,2,334
228,3038,Bluffton High School,2020,3,B,Regional,13,334
229,14100,Grandview Heights High School,2020,3,B,District,2,335
230,14100,Grandview Heights High School,2020,3,B,Regional,6,335
231,37911,United High School,2020,3,B,District,4,337
232,37911,United High School,2020,3,B,Regional,12,337
233,12450,Fredericktown High School,2020,3,B,District,1,339
234,12450,Fredericktown High School,2020,3,B,Regional,2,339
235,12450,Fredericktown High School,2020,3,B,State,9,339
236,34793,Smithville High School,2020,3,B,District,7,340
237,71001,Worthington Christian School ,2020,3,B,District,7,341
238,10884,Evergreen High School,2020,3,B,District,11,347
239,38232,Van Buren High School,2020,3,B,District,5,349
240,38232,Van Buren High School,2020,3,B,Regional,21,349
241,28894,Ottawa Hills High School,2020,3,B,District,2,353
242,28894,Ottawa Hills High School,2020,3,B,Regional,10,353
243,26229,South Range High School,2020,3,B,District,3,354
244,26229,South Range High School,2020,3,B,Regional,4,354
245,26229,South Range High School,2020,3,B,State,8,354
246,935,Archbold High School,2020,3,B,District,4,357
247,935,Archbold High School,2020,3,B,Regional,12,357
248,53900,Summit Country Day ,2020,3,B,District,1,373
249,53900,Summit Country Day ,2020,3,B,Regional,2,373
250,53900,Summit Country Day ,2020,3,B,State,2,373
251,1602,Barnesville High School,2020,3,B,District,5,383
252,52902,Seven Hills School ,2020,3,B,District,2,385
253,52902,Seven Hills School ,2020,3,B,Regional,8,385
254,24372,Miami East High School,2020,3,B,District,5,394
255,22418,Manchester High School,2020,3,B,District,5,395
256,22418,Manchester High School,2020,3,B,Regional,13,395
257,40931,Wheelersburg High School,2020,3,B,District,13,413
258,2436,Berkshire High School,2020,3,B,District,5,414
259,6858,Coldwater High School,2020,3,B,District,4,415
260,98590,Clark Montessori High School,2020,3,B,District,5,427
261,98590,Clark Montessori High School,2020,3,B,Regional,12,427
262,52969,Elyria Catholic ,2020,3,B,District,1,458
263,52969,Elyria Catholic ,2020,3,B,Regional,7,458
264,122697,Cincinnati Hills Christian Academy ,2020,3,B,District,10,459
265,52993,Gilmour Academy ,2020,3,B,District,6,497
