,BLDG_IRN,NAME,YEAR,DIVISION,GENDER,TYPE,PLACE,POPULATION
44,52639,Archbishop Hoban ,2018,1,B,Regional,18,809
45,1123,Lakeside High School,2018,1,B,District,12,812
46,21576,Louisville High School,2018,1,B,District,3,817
47,21576,Louisville High School,2018,1,B,Regional,6,817
48,21576,Louisville High School,2018,1,B,State,16,817
49,14621,Greenville Senior High School,2018,1,B,District,16,818
50,18770,Kenston High School,2018,1,B,District,2,821
51,18770,Kenston High School,2018,1,B,Regional,7,821
52,18770,Kenston High School,2018,1,B,State,18,821
53,39164,Wapakoneta High School,2018,1,B,District,8,826
54,13920,Goshen High School,2018,1,B,District,14,832
55,13128,Kenmore/Garfield High School,2018,1,B,District,18,833
56,4416,Butler High School,2018,1,B,District,8,841
57,4416,Butler High School,2018,1,B,Regional,17,841
58,2154,Bellbrook High School,2018,1,B,District,5,847
59,2154,Bellbrook High School,2018,1,B,Regional,11,847
60,25817,Mt Healthy High School,2018,1,B,District,11,850
61,6296,Chillicothe High School,2018,1,B,District,7,856
62,64683,Northwest High School,2018,1,B,District,12,857
63,53306,Moeller ,2018,1,B,District,9,869
64,31393,Revere High School,2018,1,B,District,9,877
65,32755,Ross High School,2018,1,B,District,7,881
66,1081,Ashland High School,2018,1,B,District,1,886
67,1081,Ashland High School,2018,1,B,Regional,1,886
68,1081,Ashland High School,2018,1,B,State,13,886
69,30098,Piqua High School,2018,1,B,District,19,888
70,53546,St Edward ,2018,1,B,District,2,895
71,53546,St Edward ,2018,1,B,Regional,16,895
72,7054,Columbian High School,2018,1,B,District,6,900
73,22178,Madison High School,2018,1,B,District,9,903
74,36863,Talawanda High School,2018,1,B,District,11,908
75,42218,Wooster High School,2018,1,B,District,4,909
76,42218,Wooster High School,2018,1,B,Regional,22,909
77,22111,Madison High School,2018,1,B,District,6,912
78,7310,Copley High School,2018,1,B,District,6,917
79,38588,West Carrollton High School,2018,1,B,District,25,918
80,463,Alliance High School,2018,1,B,District,13,937
81,34561,Sidney High School,2018,1,B,District,18,947
82,5876,Chardon High School,2018,1,B,District,7,949
83,21246,Logan High School,2018,1,B,District,10,958
84,10272,Ellet Community Learning Center,2018,1,B,District,16,962
85,27680,Northland High School,2018,1,B,District,13,965
86,1297,Aurora High School,2018,1,B,District,5,966
87,1297,Aurora High School,2018,1,B,Regional,17,966
88,33555,Sandusky High School,2018,1,B,District,9,967
89,42408,Xenia High School,2018,1,B,District,24,981
90,23119,Marysville High School,2018,1,B,District,10,982
91,8298,Lima Senior High School,2018,1,B,District,11,985
92,25932,Mount Vernon High School,2018,1,B,District,17,994
93,35477,Springfield High School,2018,1,B,District,10,1003
94,40964,Whetstone High School,2018,1,B,District,11,1004
95,16154,Highland High School,2018,1,B,District,3,1006
96,16154,Highland High School,2018,1,B,Regional,10,1006
97,62489,Walsh Jesuit ,2018,1,B,District,11,1012
98,12500,Fremont Ross High School,2018,1,B,District,5,1021
99,15214,Harding High School,2018,1,B,District,13,1031
100,42796,Fairborn High School,2018,1,B,District,26,1051
101,22871,Marion L Steele High School,2018,1,B,District,1,1066
102,22871,Marion L Steele High School,2018,1,B,Regional,9,1066
103,68502,Turpin High School,2018,1,B,District,2,1080
104,68502,Turpin High School,2018,1,B,Regional,6,1080
105,68551,Sylvania Southview High School,2018,1,B,District,3,1082
106,68551,Sylvania Southview High School,2018,1,B,Regional,4,1082
107,35089,South High School,2018,1,B,District,8,1083
108,3996,Brush High School,2018,1,B,District,9,1086
109,40758,Westlake High School,2018,1,B,District,7,1089
110,27367,Normandy High School,2018,1,B,District,10,1095
111,22566,Maple Heights High School,2018,1,B,District,14,1099
112,35956,Stebbins High School,2018,1,B,District,23,1104
113,29330,Parma High School,2018,1,B,District,13,1105
114,37481,Edgewood High School,2018,1,B,District,20,1107
115,37598,Troy High School,2018,1,B,District,10,1130
116,61812,Lake Middle / High School,2018,1,B,District,6,1136
117,6494,Clay High School,2018,1,B,District,10,1137
118,2709,Big Walnut High School,2018,1,B,District,15,1143
119,38109,Valley Forge High School,2018,1,B,District,11,1143
120,28605,Olmsted Falls High School,2018,1,B,District,9,1153
121,39602,Washington High School,2018,1,B,District,14,1158
122,41368,William Henry Harrison High School,2018,1,B,District,10,1158
123,4770,Canal Winchester High School,2018,1,B,District,9,1182
124,64147,Winton Woods High School,2018,1,B,District,14,1201
125,3467,Brecksville-Broadview Heights High School,2018,1,B,District,5,1203
126,36962,Teays Valley High School,2018,1,B,District,8,1206
127,687,Anderson High School,2018,1,B,District,4,1208
128,687,Anderson High School,2018,1,B,Regional,15,1208
129,26302,North Olmsted High School,2018,1,B,District,12,1208
130,1388,Avon Lake High School,2018,1,B,District,4,1213
131,1388,Avon Lake High School,2018,1,B,Regional,20,1213
132,27334,Nordonia High School,2018,1,B,District,6,1215
133,27573,North High School,2018,1,B,District,10,1215
134,3061,Boardman High School,2018,1,B,District,10,1216
135,11791,Fitch High School,2018,1,B,District,13,1223
136,14365,Green High School,2018,1,B,District,8,1234
137,11692,Firestone High School,2018,1,B,District,10,1236
138,26336,North Ridgeville High School,2018,1,B,District,11,1241
139,32508,Theodore Roosevelt High School,2018,1,B,District,15,1244
140,1545,Barberton High School,2018,1,B,District,16,1254
141,7930,Cuyahoga Falls High School,2018,1,B,District,11,1254
142,810,Anthony Wayne High School,2018,1,B,District,5,1268
143,136101,Twinsburg High School,2018,1,B,District,9,1291
144,39842,Watkins Memorial High School,2018,1,B,District,9,1320
145,20461,Licking Heights High School,2018,1,B,District,14,1325
146,21600,Loveland High School,2018,1,B,District,3,1326
147,21600,Loveland High School,2018,1,B,Regional,12,1326
148,35865,Start High School,2018,1,B,District,13,1337
149,3301,Bowsher High School,2018,1,B,District,12,1338
150,120485,Dublin Scioto High School,2018,1,B,District,4,1340
151,120485,Dublin Scioto High School,2018,1,B,Regional,9,1340
152,98640,Kings High School,2018,1,B,District,2,1340
153,98640,Kings High School,2018,1,B,Regional,5,1340
154,98640,Kings High School,2018,1,B,State,20,1340
155,19687,Lakewood High School,2018,1,B,District,6,1355
156,36707,Sylvania Northview High School,2018,1,B,District,4,1362
157,36707,Sylvania Northview High School,2018,1,B,Regional,5,1362
158,112094,Worthington Kilbourne High School,2018,1,B,District,4,1364
159,112094,Worthington Kilbourne High School,2018,1,B,Regional,10,1364
160,10660,North Royalton High School,2018,1,B,District,9,1372
161,21113,Little Miami High School,2018,1,B,District,11,1393
162,53876,St Xavier ,2018,1,B,District,1,1405
163,53876,St Xavier ,2018,1,B,Regional,2,1405
164,53876,St Xavier ,2018,1,B,State,4,1405
165,27698,Northmont High School,2018,1,B,District,12,1426
166,53629,St Ignatius High School ,2018,1,B,District,1,1434
167,53629,St Ignatius High School ,2018,1,B,Regional,3,1434
168,53629,St Ignatius High School ,2018,1,B,State,6,1434
169,16758,Hoover High School,2018,1,B,District,2,1436
170,16758,Hoover High School,2018,1,B,Regional,11,1436
171,27011,Newark High School,2018,1,B,District,13,1436
172,29702,Perry High School,2018,1,B,District,7,1439
173,31989,Riverside Jr/Sr High School,2018,1,B,District,3,1446
174,31989,Riverside Jr/Sr High School,2018,1,B,Regional,15,1446
175,17095,Hudson High School,2018,1,B,District,1,1455
176,17095,Hudson High School,2018,1,B,Regional,1,1455
177,17095,Hudson High School,2018,1,B,State,1,1455
178,1370,Avon High School,2018,1,B,District,5,1467
179,34835,Solon High School,2018,1,B,District,3,1507
180,34835,Solon High School,2018,1,B,Regional,8,1507
181,30759,Princeton High School,2018,1,B,District,13,1546
182,40675,Westerville-South High School,2018,1,B,District,11,1547
183,67959,Westerville-North High School,2018,1,B,District,18,1549
184,24422,Miamisburg High School,2018,1,B,District,1,1553
185,24422,Miamisburg High School,2018,1,B,Regional,4,1553
186,24422,Miamisburg High School,2018,1,B,State,10,1553
187,34108,Shaker Hts High School,2018,1,B,District,1,1554
188,34108,Shaker Hts High School,2018,1,B,Regional,14,1554
189,38935,Wadsworth High School,2018,1,B,District,7,1566
190,142018,Central Crossing High School,2018,1,B,District,19,1569
191,29744,Perrysburg High School,2018,1,B,District,1,1569
192,29744,Perrysburg High School,2018,1,B,Regional,3,1569
193,29744,Perrysburg High School,2018,1,B,State,11,1569
194,12094,Reynoldsburg High School eSTEM,2018,1,B,District,12,1575
195,36640,Sycamore High School,2018,1,B,District,6,1582
196,123539,Hilliard Darby High School,2018,1,B,District,4,1585
197,123539,Hilliard Darby High School,2018,1,B,Regional,13,1585
198,145086,Pickerington High School North,2018,1,B,District,1,1585
199,145086,Pickerington High School North,2018,1,B,Regional,5,1585
200,145086,Pickerington High School North,2018,1,B,State,8,1585
201,15842,Cleveland Heights High School,2018,1,B,District,11,1595
202,35527,Springfield High School,2018,1,B,District,22,1598
203,23325,Mayfield High School,2018,1,B,District,5,1599
204,23325,Mayfield High School,2018,1,B,Regional,23,1599
205,20032,Lebanon High School,2018,1,B,District,7,1610
206,20032,Lebanon High School,2018,1,B,Regional,14,1610
207,146183,Westerville Central High School,2018,1,B,District,9,1622
208,30155,New Albany High School,2018,1,B,District,5,1630
209,30155,New Albany High School,2018,1,B,Regional,15,1630
210,28548,Olentangy High School,2018,1,B,District,5,1637
211,28548,Olentangy High School,2018,1,B,Regional,12,1637
212,1966,Beavercreek High School,2018,1,B,District,4,1644
213,1966,Beavercreek High School,2018,1,B,Regional,8,1644
214,33084,Rutherford B Hayes High School,2018,1,B,District,20,1648
215,10462,Elyria High School,2018,1,B,District,13,1664
216,40048,Wayne High School,2018,1,B,District,14,1671
217,9091,Hilliard Bradley High School,2018,1,B,District,7,1695
218,36210,Stow-Munroe Falls High School,2018,1,B,District,8,1731
219,42283,Thomas Worthington High School,2018,1,B,District,2,1743
220,42283,Thomas Worthington High School,2018,1,B,Regional,6,1743
221,6890,Colerain High School,2018,1,B,District,10,1758
222,14704,Groveport Madison High School,2018,1,B,District,8,1765
223,29876,Pickerington High School Central,2018,1,B,District,2,1799
224,29876,Pickerington High School Central,2018,1,B,Regional,11,1799
225,24570,Berea-Midpark High School,2018,1,B,District,8,1801
226,19752,Lancaster High School,2018,1,B,District,3,1816
227,19752,Lancaster High School,2018,1,B,Regional,4,1816
228,19752,Lancaster High School,2018,1,B,State,19,1816
229,61325,Grove City High School,2018,1,B,District,16,1847
230,64758,Dublin Coffman High School,2018,1,B,District,7,1850
231,11627,Findlay High School,2018,1,B,District,7,1865
232,37945,Upper Arlington High School,2018,1,B,District,3,1867
233,37945,Upper Arlington High School,2018,1,B,Regional,7,1867
234,36277,Strongsville High School,2018,1,B,District,3,1874
235,36277,Strongsville High School,2018,1,B,Regional,21,1874
236,16303,Hilliard Davidson High School,2018,1,B,District,1,1877
237,16303,Hilliard Davidson High School,2018,1,B,Regional,1,1877
238,16303,Hilliard Davidson High School,2018,1,B,State,2,1877
239,61333,Westland High School,2018,1,B,District,15,1889
240,146928,Dublin Jerome High School,2018,1,B,District,6,1904
241,145953,Olentangy Liberty High School,2018,1,B,District,2,1922
242,145953,Olentangy Liberty High School,2018,1,B,Regional,3,1922
243,145953,Olentangy Liberty High School,2018,1,B,State,14,1922
244,9286,Orange High School,2018,1,B,District,3,1926
245,9286,Orange High School,2018,1,B,Regional,8,1926
246,39073,Walnut Hills High School,2018,1,B,District,5,1927
247,24745,Milford Sr High School,2018,1,B,District,8,1960
248,6593,Springboro High School,2018,1,B,District,6,1972
249,6593,Springboro High School,2018,1,B,Regional,10,1972
250,17772,Jackson High School,2018,1,B,District,1,1979
251,17772,Jackson High School,2018,1,B,Regional,2,1979
252,17772,Jackson High School,2018,1,B,State,5,1979
253,3970,Brunswick High School,2018,1,B,District,8,1988
254,24075,Medina High School,2018,1,B,District,2,2010
255,24075,Medina High School,2018,1,B,Regional,4,2010
256,24075,Medina High School,2018,1,B,State,9,2010
257,28365,GlenOak High School,2018,1,B,District,4,2115
258,28365,GlenOak High School,2018,1,B,Regional,12,2115
259,23846,McKinley High School,2018,1,B,District,15,2116
260,11049,Fairfield High School,2018,1,B,District,9,2128
261,36822,Hamilton High School,2018,1,B,District,13,2169
262,13532,West Clermont High School,2018,1,B,District,12,2189
263,41046,Whitmer High School,2018,1,B,District,2,2203
264,41046,Whitmer High School,2018,1,B,Regional,2,2203
265,41046,Whitmer High School,2018,1,B,State,12,2203
266,28217,Oak Hills High School,2018,1,B,District,7,2260
267,20883,Lincoln High School,2018,1,B,District,1,2323
268,20883,Lincoln High School,2018,1,B,Regional,2,2323
269,20883,Lincoln High School,2018,1,B,State,7,2323
270,18929,Kettering Fairmont High School,2018,1,B,District,9,2399
271,18929,Kettering Fairmont High School,2018,1,B,Regional,16,2399
272,24281,Mentor High School,2018,1,B,District,2,2521
273,24281,Mentor High School,2018,1,B,Regional,13,2521
274,123836,Lakota East High School,2018,1,B,District,6,2550
275,19737,Lakota West High School,2018,1,B,District,4,2643
276,19737,Lakota West High School,2018,1,B,Regional,13,2643
277,5322,Centerville High School,2018,1,B,District,2,2694
278,5322,Centerville High School,2018,1,B,Regional,3,2694
279,5322,Centerville High School,2018,1,B,State,17,2694
280,41376,William Mason High School,2018,1,B,District,1,3418
281,41376,William Mason High School,2018,1,B,Regional,1,3418
282,41376,William Mason High School,2018,1,B,State,3,3418
