,BLDG_IRN,NAME,YEAR,DIVISION,GENDER,TYPE,PLACE,POPULATION
75,35584,St Bernard-Elmwood Place High School,2017,3,G,District,8,212
76,450,Manchester High School,2017,3,G,District,16,213
77,25437,Montpelier High School,2017,3,G,District,6,213
78,26823,New London High School,2017,3,G,District,3,217
79,26823,New London High School,2017,3,G,Regional,8,217
80,26823,New London High School,2017,3,G,State,17,217
81,35220,Southern High School,2017,3,G,District,13,218
82,29025,Paint Valley High School,2017,3,G,District,21,219
83,28506,Old Fort High School,2017,3,G,District,11,222
84,23515,McDonald High School,2017,3,G,District,1,224
85,23515,McDonald High School,2017,3,G,Regional,1,224
86,23515,McDonald High School,2017,3,G,State,3,224
87,27060,Newcomerstown High School,2017,3,G,District,5,224
88,7666,Crestview High School,2017,3,G,District,5,226
89,20149,Leipsic High School,2017,3,G,District,8,227
90,29538,Peebles High School,2017,3,G,District,4,229
91,67,Ada High School,2017,3,G,District,9,233
92,37697,Tri-County North High School,2017,3,G,District,22,233
93,112227,Grove City Christian ,2017,3,G,District,8,240
94,25155,Mohawk High School,2017,3,G,District,7,243
95,26641,New Bremen High School,2017,3,G,District,3,244
96,26641,New Bremen High School,2017,3,G,Regional,13,244
97,2501,Berne Union High School,2017,3,G,District,6,245
98,20990,Lincolnview Jr/Sr High School,2017,3,G,District,4,245
99,20990,Lincolnview Jr/Sr High School,2017,3,G,Regional,7,245
100,20990,Lincolnview Jr/Sr High School,2017,3,G,State,20,245
101,10173,Elgin High School,2017,3,G,District,5,250
102,38125,Valley High School,2017,3,G,District,26,250
103,34314,Shenandoah High School,2017,3,G,District,10,251
104,42044,Woodmore High School,2017,3,G,District,5,251
105,22640,Mapleton High School,2017,3,G,District,8,252
106,24026,Mechanicsburg High School,2017,3,G,District,16,252
107,6965,Col Crawford High School,2017,3,G,District,2,253
108,6965,Col Crawford High School,2017,3,G,Regional,14,253
109,11478,Federal Hocking High School,2017,3,G,District,24,253
110,25114,Minster Jr/Sr High School,2017,3,G,District,1,257
111,25114,Minster Jr/Sr High School,2017,3,G,Regional,1,257
112,25114,Minster Jr/Sr High School,2017,3,G,State,1,257
113,66555,Dayton Christian School ,2017,3,G,District,9,260
114,16816,Hopewell-Loudon Local High School,2017,3,G,District,1,261
115,16816,Hopewell-Loudon Local High School,2017,3,G,Regional,16,261
116,35204,Southeastern High School,2017,3,G,District,19,261
117,8961,East Canton High School,2017,3,G,District,4,262
118,8961,East Canton High School,2017,3,G,Regional,8,262
119,1198,Seneca East High School,2017,3,G,District,4,263
120,1198,Seneca East High School,2017,3,G,Regional,22,263
121,8003,Dalton High School,2017,3,G,District,5,264
122,11056,Fairfield Local High School,2017,3,G,District,3,264
123,11056,Fairfield Local High School,2017,3,G,Regional,11,264
124,52894,Cincinnati Country Day ,2017,3,G,District,3,265
125,52894,Cincinnati Country Day ,2017,3,G,Regional,11,265
126,11288,Fairview High School,2017,3,G,District,3,265
127,11288,Fairview High School,2017,3,G,Regional,24,265
128,13433,Gibsonburg High School,2017,3,G,District,6,267
129,7104,Columbus Grove High School,2017,3,G,District,1,269
130,7104,Columbus Grove High School,2017,3,G,Regional,3,269
131,7104,Columbus Grove High School,2017,3,G,State,8,269
132,29280,Parkway High School,2017,3,G,District,6,269
133,42341,Western Reserve High School,2017,3,G,District,1,269
134,42341,Western Reserve High School,2017,3,G,Regional,11,269
135,22863,Marion Local High School,2017,3,G,District,3,270
136,22863,Marion Local High School,2017,3,G,Regional,12,270
137,26468,National Trail High School,2017,3,G,District,6,273
138,26468,National Trail High School,2017,3,G,Regional,6,273
139,25023,Mineral Ridge High School,2017,3,G,District,6,274
140,27722,Northmor High School,2017,3,G,District,2,274
141,27722,Northmor High School,2017,3,G,Regional,6,274
142,26567,Nelsonville-York High School,2017,3,G,District,20,275
143,9134,East Palestine High School,2017,3,G,District,1,276
144,9134,East Palestine High School,2017,3,G,Regional,5,276
145,19745,Lakota High School,2017,3,G,District,8,277
146,14092,Grand Valley High School,2017,3,G,District,7,279
147,12849,Garaway High School,2017,3,G,District,1,280
148,12849,Garaway High School,2017,3,G,Regional,4,280
149,12849,Garaway High School,2017,3,G,State,19,280
150,42564,Buckeye Trail High School,2017,3,G,District,9,282
151,25783,Mt Gilead High School,2017,3,G,District,1,282
152,25783,Mt Gilead High School,2017,3,G,Regional,1,282
153,25783,Mt Gilead High School,2017,3,G,State,2,282
154,2782,Black River High School,2017,3,G,District,2,283
155,2782,Black River High School,2017,3,G,Regional,6,283
156,4853,Cardinal High School,2017,3,G,District,9,283
157,33944,North Adams High School,2017,3,G,District,10,285
158,35659,St Henry High School,2017,3,G,District,2,285
159,35659,St Henry High School,2017,3,G,Regional,4,285
160,35659,St Henry High School,2017,3,G,State,13,285
161,13326,Georgetown Jr/Sr High School,2017,3,G,District,4,286
162,13326,Georgetown Jr/Sr High School,2017,3,G,Regional,12,286
163,17160,Huntington High School,2017,3,G,District,18,286
164,22764,Margaretta High School,2017,3,G,District,3,289
165,22764,Margaretta High School,2017,3,G,Regional,23,289
166,52845,Central Catholic ,2017,3,G,District,3,290
167,52845,Central Catholic ,2017,3,G,Regional,7,290
168,919,Arcanum High School,2017,3,G,District,17,291
169,7674,Crestview High School,2017,3,G,District,6,296
170,12674,Fort Recovery High School,2017,3,G,District,4,299
171,12674,Fort Recovery High School,2017,3,G,Regional,15,299
172,42366,Wynford High School,2017,3,G,District,10,300
173,4861,Cardington-Lincoln High School,2017,3,G,District,11,301
174,5298,Centerburg High School,2017,3,G,District,2,303
175,5298,Centerburg High School,2017,3,G,Regional,5,303
176,5298,Centerburg High School,2017,3,G,State,18,303
177,4887,Carey High School,2017,3,G,District,3,306
178,4887,Carey High School,2017,3,G,Regional,18,306
179,37275,Tinora High School,2017,3,G,District,6,309
180,10769,Eastern High School,2017,3,G,District,6,310
181,10769,Eastern High School,2017,3,G,Regional,14,310
182,752,Anna High School,2017,3,G,District,19,311
183,7955,Cuyahoga Hts High School,2017,3,G,District,10,311
184,20008,LaBrae High School,2017,3,G,District,10,311
185,30932,Pymatuning Valley High School,2017,3,G,District,5,311
186,208,Adena High School,2017,3,G,District,12,312
187,20297,Liberty Center High School,2017,3,G,District,2,312
188,20297,Liberty Center High School,2017,3,G,Regional,6,312
189,20297,Liberty Center High School,2017,3,G,State,12,312
190,38893,West Union High School,2017,3,G,District,8,312
191,21816,Lynchburg-Clay High School,2017,3,G,District,15,313
192,32607,Rootstown/Ward Davis Bldg High School,2017,3,G,District,7,314
193,31898,Riverdale High School,2017,3,G,District,5,315
194,40071,Waynedale High School,2017,3,G,District,8,317
195,27771,Northridge High School,2017,3,G,District,3,318
196,27771,Northridge High School,2017,3,G,Regional,13,318
197,8532,Dixie High School,2017,3,G,District,21,319
198,146480,Rock Hill Sr High School,2017,3,G,District,11,319
199,53256,Trinity ,2017,3,G,District,7,320
200,10439,Elmwood High School,2017,3,G,District,9,323
201,2139,Bellaire High School,2017,3,G,District,4,324
202,17285,Independence High School,2017,3,G,District,2,328
203,17285,Independence High School,2017,3,G,Regional,10,328
204,10926,Fairbanks High School,2017,3,G,District,7,333
205,14100,Grandview Heights High School,2017,3,G,District,3,335
206,14100,Grandview Heights High School,2017,3,G,Regional,7,335
207,37911,United High School,2017,3,G,District,10,337
208,12450,Fredericktown High School,2017,3,G,District,1,339
209,12450,Fredericktown High School,2017,3,G,Regional,2,339
210,12450,Fredericktown High School,2017,3,G,State,10,339
211,34793,Smithville High School,2017,3,G,District,3,340
212,34793,Smithville High School,2017,3,G,Regional,9,340
213,71001,Worthington Christian School ,2017,3,G,District,6,341
214,29454,Paulding High School,2017,3,G,District,7,346
215,10884,Evergreen High School,2017,3,G,District,4,347
216,10884,Evergreen High School,2017,3,G,Regional,19,347
217,13243,Genoa Area High School,2017,3,G,District,5,352
218,935,Archbold High School,2017,3,G,District,1,357
219,935,Archbold High School,2017,3,G,Regional,5,357
220,935,Archbold High School,2017,3,G,State,5,357
221,25080,Minford High School,2017,3,G,District,7,359
222,25080,Minford High School,2017,3,G,Regional,16,359
223,8342,Pike-Delta-York High School,2017,3,G,District,7,361
224,38760,West Liberty-Salem Middle/High School,2017,3,G,District,1,361
225,38760,West Liberty-Salem Middle/High School,2017,3,G,Regional,1,361
226,38760,West Liberty-Salem Middle/High School,2017,3,G,State,9,361
227,34264,Preble Shawnee High School High School,2017,3,G,District,23,370
228,53900,Summit Country Day ,2017,3,G,District,1,373
229,53900,Summit Country Day ,2017,3,G,Regional,9,373
230,17194,Huron High School,2017,3,G,District,2,385
231,17194,Huron High School,2017,3,G,Regional,9,385
232,38414,Versailles High School,2017,3,G,District,3,390
233,38414,Versailles High School,2017,3,G,Regional,3,390
234,38414,Versailles High School,2017,3,G,State,11,390
235,24372,Miami East High School,2017,3,G,District,18,394
236,19216,Kirtland High School,2017,3,G,District,4,395
237,17491,Ironton High School,2017,3,G,District,14,399
238,2576,Bethel High School,2017,3,G,District,20,403
239,42572,Zane Trace High School,2017,3,G,District,1,410
240,42572,Zane Trace High School,2017,3,G,Regional,3,410
241,42572,Zane Trace High School,2017,3,G,State,14,410
242,40931,Wheelersburg High School,2017,3,G,District,25,413
243,2436,Berkshire High School,2017,3,G,District,4,414
244,2436,Berkshire High School,2017,3,G,Regional,11,414
245,6858,Coldwater High School,2017,3,G,District,2,415
246,6858,Coldwater High School,2017,3,G,Regional,10,415
247,37846,Union Local High School,2017,3,G,District,6,416
248,41202,Wickliffe High School,2017,3,G,District,8,423
249,98590,Clark Montessori High School,2017,3,G,District,2,427
250,98590,Clark Montessori High School,2017,3,G,Regional,10,427
251,52910,Columbus Academy ,2017,3,G,District,4,431
252,52910,Columbus Academy ,2017,3,G,Regional,10,431
253,40683,Westfall High School,2017,3,G,District,5,443
254,40683,Westfall High School,2017,3,G,Regional,15,443
255,52969,Elyria Catholic ,2017,3,G,District,6,458
256,122697,Cincinnati Hills Christian Academy ,2017,3,G,District,6,459
257,20446,Liberty-Benton High School,2017,3,G,District,1,464
258,20446,Liberty-Benton High School,2017,3,G,Regional,17,464
259,52993,Gilmour Academy ,2017,3,G,District,1,497
260,52993,Gilmour Academy ,2017,3,G,Regional,2,497
261,52993,Gilmour Academy ,2017,3,G,State,7,497
262,53207,Lutheran West ,2017,3,G,District,6,512
