,BLDG_IRN,NAME,YEAR,DIVISION,GENDER,TYPE,PLACE,POPULATION
0,9200,James N. Gamble Montessori High School,2017,1,G,District,5,364
1,9200,James N. Gamble Montessori High School,2017,1,G,Regional,14,364
2,53272,Mercy McAuley High School ,2017,1,G,District,6,420
3,53942,Ursuline Academy ,2017,1,G,District,1,503
4,53942,Ursuline Academy ,2017,1,G,Regional,2,503
5,53942,Ursuline Academy ,2017,1,G,State,2,503
6,53389,Notre Dame Academy ,2017,1,G,District,2,530
7,53389,Notre Dame Academy ,2017,1,G,Regional,2,530
8,53389,Notre Dame Academy ,2017,1,G,State,20,530
9,16883,Rhodes College and Career Academy,2017,1,G,District,12,599
10,53884,Seton ,2017,1,G,District,7,631
11,53835,St Ursula Academy ,2017,1,G,District,3,646
12,53835,St Ursula Academy ,2017,1,G,Regional,10,646
13,13219,Geneva High School,2017,1,G,District,5,664
14,13219,Geneva High School,2017,1,G,Regional,24,664
15,22798,Marietta High School,2017,1,G,District,15,680
16,53702,St Joseph Academy ,2017,1,G,District,5,682
17,53702,St Joseph Academy ,2017,1,G,Regional,6,682
18,53702,St Joseph Academy ,2017,1,G,State,15,682
19,138198,Eastmoor Academy,2017,1,G,District,11,685
20,53215,Magnificat ,2017,1,G,District,6,695
21,41558,Wilmington High School,2017,1,G,District,16,696
22,53322,Mount Notre Dame ,2017,1,G,District,10,726
23,14944,Hamilton Township High School,2017,1,G,District,16,742
24,25866,Western Brown High School,2017,1,G,District,11,760
25,36988,Tecumseh High School,2017,1,G,District,10,763
26,4796,Canfield High School,2017,1,G,District,10,773
27,24596,Midview High School,2017,1,G,District,13,774
28,37515,Tri-Valley High School,2017,1,G,District,12,780
29,14258,Granville High School,2017,1,G,District,1,792
30,14258,Granville High School,2017,1,G,Regional,1,792
31,14258,Granville High School,2017,1,G,State,8,792
32,3285,Bowling Green High School,2017,1,G,District,6,805
33,1123,Lakeside High School,2017,1,G,District,9,812
34,21576,Louisville High School,2017,1,G,District,3,817
35,21576,Louisville High School,2017,1,G,Regional,17,817
36,18770,Kenston High School,2017,1,G,District,9,821
37,39164,Wapakoneta High School,2017,1,G,District,9,826
38,4416,Butler High School,2017,1,G,District,13,841
39,6296,Chillicothe High School,2017,1,G,District,8,856
40,64683,Northwest High School,2017,1,G,District,14,857
41,32243,Rocky River High School,2017,1,G,District,8,872
42,1081,Ashland High School,2017,1,G,District,5,886
43,1081,Ashland High School,2017,1,G,Regional,5,886
44,30098,Piqua High School,2017,1,G,District,11,888
45,53587,St Francis De Sales ,2017,1,G,District,9,893
46,36863,Talawanda High School,2017,1,G,District,8,908
47,36863,Talawanda High School,2017,1,G,Regional,18,908
48,42218,Wooster High School,2017,1,G,District,9,909
49,22111,Madison High School,2017,1,G,District,7,912
50,7310,Copley High School,2017,1,G,District,11,917
51,52720,Bishop Watterson ,2017,1,G,District,11,933
52,5876,Chardon High School,2017,1,G,District,1,949
53,5876,Chardon High School,2017,1,G,Regional,19,949
54,21246,Logan High School,2017,1,G,District,17,958
55,27680,Northland High School,2017,1,G,District,14,965
56,1297,Aurora High School,2017,1,G,District,6,966
57,42408,Xenia High School,2017,1,G,District,15,981
58,23119,Marysville High School,2017,1,G,District,3,982
59,23119,Marysville High School,2017,1,G,Regional,14,982
60,25932,Mount Vernon High School,2017,1,G,District,16,994
61,35477,Springfield High School,2017,1,G,District,13,1003
62,40964,Whetstone High School,2017,1,G,District,15,1004
63,16154,Highland High School,2017,1,G,District,2,1006
64,16154,Highland High School,2017,1,G,Regional,4,1006
65,16154,Highland High School,2017,1,G,State,14,1006
66,62489,Walsh Jesuit ,2017,1,G,District,8,1012
67,12500,Fremont Ross High School,2017,1,G,District,11,1021
68,15214,Harding High School,2017,1,G,District,13,1031
69,42796,Fairborn High School,2017,1,G,District,18,1051
70,22871,Marion L Steele High School,2017,1,G,District,2,1066
71,22871,Marion L Steele High School,2017,1,G,Regional,15,1066
72,68502,Turpin High School,2017,1,G,District,3,1080
73,68502,Turpin High School,2017,1,G,Regional,11,1080
74,68551,Sylvania Southview High School,2017,1,G,District,8,1082
75,35089,South High School,2017,1,G,District,6,1083
76,3996,Brush High School,2017,1,G,District,10,1086
77,40758,Westlake High School,2017,1,G,District,3,1089
78,40758,Westlake High School,2017,1,G,Regional,21,1089
79,27367,Normandy High School,2017,1,G,District,14,1095
80,29330,Parma High School,2017,1,G,District,13,1105
81,37481,Edgewood High School,2017,1,G,District,14,1107
82,37598,Troy High School,2017,1,G,District,3,1130
83,37598,Troy High School,2017,1,G,Regional,6,1130
84,37598,Troy High School,2017,1,G,State,13,1130
85,61812,Lake Middle / High School,2017,1,G,District,8,1136
86,6494,Clay High School,2017,1,G,District,10,1137
87,2709,Big Walnut High School,2017,1,G,District,6,1143
88,2709,Big Walnut High School,2017,1,G,Regional,16,1143
89,38109,Valley Forge High School,2017,1,G,District,15,1143
90,28605,Olmsted Falls High School,2017,1,G,District,7,1153
91,39602,Washington High School,2017,1,G,District,11,1158
92,41368,William Henry Harrison High School,2017,1,G,District,12,1158
93,13136,Garfield Heights High School,2017,1,G,District,12,1169
94,4770,Canal Winchester High School,2017,1,G,District,7,1182
95,64147,Winton Woods High School,2017,1,G,District,13,1201
96,3467,Brecksville-Broadview Heights High School,2017,1,G,District,10,1203
97,36962,Teays Valley High School,2017,1,G,District,7,1206
98,687,Anderson High School,2017,1,G,District,4,1208
99,687,Anderson High School,2017,1,G,Regional,12,1208
100,26302,North Olmsted High School,2017,1,G,District,10,1208
101,1388,Avon Lake High School,2017,1,G,District,4,1213
102,1388,Avon Lake High School,2017,1,G,Regional,18,1213
103,27334,Nordonia High School,2017,1,G,District,4,1215
104,27334,Nordonia High School,2017,1,G,Regional,13,1215
105,27573,North High School,2017,1,G,District,11,1215
106,3061,Boardman High School,2017,1,G,District,5,1216
107,3061,Boardman High School,2017,1,G,Regional,14,1216
108,11791,Fitch High School,2017,1,G,District,12,1223
109,14365,Green High School,2017,1,G,District,5,1234
110,11692,Firestone High School,2017,1,G,District,9,1236
111,26336,North Ridgeville High School,2017,1,G,District,11,1241
112,32508,Theodore Roosevelt High School,2017,1,G,District,11,1244
113,7930,Cuyahoga Falls High School,2017,1,G,District,7,1254
114,810,Anthony Wayne High School,2017,1,G,District,4,1268
115,810,Anthony Wayne High School,2017,1,G,Regional,4,1268
116,136101,Twinsburg High School,2017,1,G,District,3,1291
117,136101,Twinsburg High School,2017,1,G,Regional,10,1291
118,39842,Watkins Memorial High School,2017,1,G,District,7,1320
119,20461,Licking Heights High School,2017,1,G,District,9,1325
120,21600,Loveland High School,2017,1,G,District,8,1326
121,120485,Dublin Scioto High School,2017,1,G,District,8,1340
122,98640,Kings High School,2017,1,G,District,2,1340
123,98640,Kings High School,2017,1,G,Regional,8,1340
124,19687,Lakewood High School,2017,1,G,District,9,1355
125,36707,Sylvania Northview High School,2017,1,G,District,1,1362
126,36707,Sylvania Northview High School,2017,1,G,Regional,1,1362
127,36707,Sylvania Northview High School,2017,1,G,State,19,1362
128,112094,Worthington Kilbourne High School,2017,1,G,District,9,1364
