,BLDG_IRN,NAME,YEAR,DIVISION,GENDER,TYPE,PLACE,POPULATION
80,16154,Highland High School,2020,1,B,Regional,13,1006
81,62489,Walsh Jesuit ,2020,1,B,District,2,1012
82,62489,Walsh Jesuit ,2020,1,B,Regional,14,1012
83,12500,Fremont Ross High School,2020,1,B,District,5,1021
84,15214,Harding High School,2020,1,B,District,7,1031
85,42796,Fairborn High School,2020,1,B,District,12,1051
86,22871,Marion L Steele High School,2020,1,B,District,2,1066
87,22871,Marion L Steele High School,2020,1,B,Regional,12,1066
88,68502,Turpin High School,2020,1,B,District,3,1080
89,68502,Turpin High School,2020,1,B,Regional,6,1080
90,68551,Sylvania Southview High School,2020,1,B,District,4,1082
91,68551,Sylvania Southview High School,2020,1,B,Regional,7,1082
92,35089,South High School,2020,1,B,District,19,1083
93,3996,Brush High School,2020,1,B,District,13,1086
94,40758,Westlake High School,2020,1,B,District,8,1089
95,27367,Normandy High School,2020,1,B,District,10,1095
96,37481,Edgewood High School,2020,1,B,District,14,1107
97,37598,Troy High School,2020,1,B,District,5,1130
98,37598,Troy High School,2020,1,B,Regional,13,1130
99,61812,Lake Middle / High School,2020,1,B,District,7,1136
100,61812,Lake Middle / High School,2020,1,B,Regional,18,1136
101,6494,Clay High School,2020,1,B,District,8,1137
102,2709,Big Walnut High School,2020,1,B,District,18,1143
103,38109,Valley Forge High School,2020,1,B,District,10,1143
104,28605,Olmsted Falls High School,2020,1,B,District,11,1153
105,39602,Washington High School,2020,1,B,District,23,1158
106,41368,William Henry Harrison High School,2020,1,B,District,12,1158
107,4770,Canal Winchester High School,2020,1,B,District,17,1182
108,64147,Winton Woods High School,2020,1,B,District,10,1201
109,3467,Brecksville-Broadview Heights High School,2020,1,B,District,8,1203
110,36962,Teays Valley High School,2020,1,B,District,8,1206
111,687,Anderson High School,2020,1,B,District,8,1208
112,26302,North Olmsted High School,2020,1,B,District,11,1208
113,1388,Avon Lake High School,2020,1,B,District,4,1213
114,1388,Avon Lake High School,2020,1,B,Regional,23,1213
115,27334,Nordonia High School,2020,1,B,District,12,1215
116,27573,North High School,2020,1,B,District,18,1215
117,3061,Boardman High School,2020,1,B,District,11,1216
118,11791,Fitch High School,2020,1,B,District,18,1223
119,14365,Green High School,2020,1,B,District,8,1234
120,14365,Green High School,2020,1,B,Regional,16,1234
121,11692,Firestone High School,2020,1,B,District,17,1236
122,26336,North Ridgeville High School,2020,1,B,District,9,1241
123,32508,Theodore Roosevelt High School,2020,1,B,District,22,1244
124,1545,Barberton High School,2020,1,B,District,24,1254
125,7930,Cuyahoga Falls High School,2020,1,B,District,16,1254
126,810,Anthony Wayne High School,2020,1,B,District,3,1268
127,810,Anthony Wayne High School,2020,1,B,Regional,3,1268
128,136101,Twinsburg High School,2020,1,B,District,11,1291
129,39842,Watkins Memorial High School,2020,1,B,District,8,1320
130,20461,Licking Heights High School,2020,1,B,District,10,1325
131,21600,Loveland High School,2020,1,B,District,2,1326
132,21600,Loveland High School,2020,1,B,Regional,5,1326
133,21600,Loveland High School,2020,1,B,State,7,1326
134,3301,Bowsher High School,2020,1,B,District,10,1338
135,120485,Dublin Scioto High School,2020,1,B,District,4,1340
136,120485,Dublin Scioto High School,2020,1,B,Regional,10,1340
137,98640,Kings High School,2020,1,B,District,5,1340
138,19687,Lakewood High School,2020,1,B,District,6,1355
139,36707,Sylvania Northview High School,2020,1,B,District,4,1362
140,112094,Worthington Kilbourne High School,2020,1,B,District,5,1364
141,112094,Worthington Kilbourne High School,2020,1,B,Regional,14,1364
142,10660,North Royalton High School,2020,1,B,District,7,1372
143,21113,Little Miami High School,2020,1,B,District,6,1393
144,53876,St Xavier ,2020,1,B,District,1,1405
145,53876,St Xavier ,2020,1,B,Regional,1,1405
146,53876,St Xavier ,2020,1,B,State,2,1405
147,27698,Northmont High School,2020,1,B,District,3,1426
148,27698,Northmont High School,2020,1,B,Regional,15,1426
149,53629,St Ignatius High School ,2020,1,B,District,1,1434
150,53629,St Ignatius High School ,2020,1,B,Regional,2,1434
151,53629,St Ignatius High School ,2020,1,B,State,4,1434
152,16758,Hoover High School,2020,1,B,District,2,1436
153,16758,Hoover High School,2020,1,B,Regional,5,1436
154,16758,Hoover High School,2020,1,B,State,12,1436
155,27011,Newark High School,2020,1,B,District,12,1436
156,29702,Perry High School,2020,1,B,District,9,1439
157,31989,Riverside Jr/Sr High School,2020,1,B,District,7,1446
158,31989,Riverside Jr/Sr High School,2020,1,B,Regional,24,1446
159,17095,Hudson High School,2020,1,B,District,1,1455
160,17095,Hudson High School,2020,1,B,Regional,1,1455
161,17095,Hudson High School,2020,1,B,State,9,1455
162,1370,Avon High School,2020,1,B,District,5,1467
163,34835,Solon High School,2020,1,B,District,4,1507
164,34835,Solon High School,2020,1,B,Regional,8,1507
165,34835,Solon High School,2020,1,B,State,18,1507
166,16941,Olentangy Berlin High School,2020,1,B,District,5,1544
167,16941,Olentangy Berlin High School,2020,1,B,Regional,13,1544
168,30759,Princeton High School,2020,1,B,District,11,1546
169,40675,Westerville-South High School,2020,1,B,District,9,1547
170,67959,Westerville-North High School,2020,1,B,District,11,1549
171,24422,Miamisburg High School,2020,1,B,District,6,1553
172,34108,Shaker Hts High School,2020,1,B,District,8,1554
173,34108,Shaker Hts High School,2020,1,B,Regional,22,1554
174,38935,Wadsworth High School,2020,1,B,District,10,1566
175,142018,Central Crossing High School,2020,1,B,District,15,1569
176,29744,Perrysburg High School,2020,1,B,District,2,1569
177,29744,Perrysburg High School,2020,1,B,Regional,1,1569
178,29744,Perrysburg High School,2020,1,B,State,17,1569
179,12094,Reynoldsburg High School eSTEM,2020,1,B,District,10,1575
180,36640,Sycamore High School,2020,1,B,District,6,1582
181,123539,Hilliard Darby High School,2020,1,B,District,6,1585
182,145086,Pickerington High School North,2020,1,B,District,6,1585
183,15842,Cleveland Heights High School,2020,1,B,District,17,1595
184,35527,Springfield High School,2020,1,B,District,12,1598
185,23325,Mayfield High School,2020,1,B,District,14,1599
186,20032,Lebanon High School,2020,1,B,District,1,1610
187,20032,Lebanon High School,2020,1,B,Regional,7,1610
188,146183,Westerville Central High School,2020,1,B,District,3,1622
189,146183,Westerville Central High School,2020,1,B,Regional,11,1622
190,30155,New Albany High School,2020,1,B,District,2,1630
191,30155,New Albany High School,2020,1,B,Regional,6,1630
192,28548,Olentangy High School,2020,1,B,District,5,1637
193,28548,Olentangy High School,2020,1,B,Regional,15,1637
194,1966,Beavercreek High School,2020,1,B,District,1,1644
195,1966,Beavercreek High School,2020,1,B,Regional,3,1644
196,1966,Beavercreek High School,2020,1,B,State,3,1644
197,33084,Rutherford B Hayes High School,2020,1,B,District,19,1648
198,10462,Elyria High School,2020,1,B,District,12,1664
199,24562,Middletown High School,2020,1,B,District,8,1670
200,40048,Wayne High School,2020,1,B,District,7,1671
201,9091,Hilliard Bradley High School,2020,1,B,District,8,1695
202,36210,Stow-Munroe Falls High School,2020,1,B,District,5,1731
203,36210,Stow-Munroe Falls High School,2020,1,B,Regional,11,1731
204,42283,Thomas Worthington High School,2020,1,B,District,3,1743
205,42283,Thomas Worthington High School,2020,1,B,Regional,8,1743
206,6890,Colerain High School,2020,1,B,District,14,1758
207,14704,Groveport Madison High School,2020,1,B,District,11,1765
208,29876,Pickerington High School Central,2020,1,B,District,3,1799
209,29876,Pickerington High School Central,2020,1,B,Regional,9,1799
210,24570,Berea-Midpark High School,2020,1,B,District,9,1801
211,19752,Lancaster High School,2020,1,B,District,1,1816
212,19752,Lancaster High School,2020,1,B,Regional,3,1816
213,19752,Lancaster High School,2020,1,B,State,11,1816
214,61325,Grove City High School,2020,1,B,District,9,1847
215,64758,Dublin Coffman High School,2020,1,B,District,2,1850
216,64758,Dublin Coffman High School,2020,1,B,Regional,2,1850
217,64758,Dublin Coffman High School,2020,1,B,State,19,1850
218,11627,Findlay High School,2020,1,B,District,5,1865
219,37945,Upper Arlington High School,2020,1,B,District,2,1867
220,37945,Upper Arlington High School,2020,1,B,Regional,5,1867
221,37945,Upper Arlington High School,2020,1,B,State,14,1867
222,36277,Strongsville High School,2020,1,B,District,5,1874
223,16303,Hilliard Davidson High School,2020,1,B,District,1,1877
224,16303,Hilliard Davidson High School,2020,1,B,Regional,1,1877
225,16303,Hilliard Davidson High School,2020,1,B,State,6,1877
226,61333,Westland High School,2020,1,B,District,12,1889
227,146928,Dublin Jerome High School,2020,1,B,District,1,1904
228,146928,Dublin Jerome High School,2020,1,B,Regional,4,1904
229,146928,Dublin Jerome High School,2020,1,B,State,15,1904
230,145953,Olentangy Liberty High School,2020,1,B,District,6,1922
231,9286,Orange High School,2020,1,B,District,4,1926
232,9286,Orange High School,2020,1,B,Regional,7,1926
233,39073,Walnut Hills High School,2020,1,B,District,4,1927
234,6593,Springboro High School,2020,1,B,District,3,1972
235,6593,Springboro High School,2020,1,B,Regional,9,1972
236,17772,Jackson High School,2020,1,B,District,3,1979
237,17772,Jackson High School,2020,1,B,Regional,9,1979
238,3970,Brunswick High School,2020,1,B,District,4,1988
239,3970,Brunswick High School,2020,1,B,Regional,19,1988
240,24075,Medina High School,2020,1,B,District,1,2010
241,24075,Medina High School,2020,1,B,Regional,7,2010
242,24075,Medina High School,2020,1,B,State,16,2010
243,28365,GlenOak High School,2020,1,B,District,6,2115
244,28365,GlenOak High School,2020,1,B,Regional,10,2115
245,23846,McKinley High School,2020,1,B,District,20,2116
246,11049,Fairfield High School,2020,1,B,District,7,2128
247,36822,Hamilton High School,2020,1,B,District,15,2169
248,13532,West Clermont High School,2020,1,B,District,10,2189
249,41046,Whitmer High School,2020,1,B,District,7,2203
250,28217,Oak Hills High School,2020,1,B,District,4,2260
251,28217,Oak Hills High School,2020,1,B,Regional,12,2260
252,20883,Lincoln High School,2020,1,B,District,4,2323
253,20883,Lincoln High School,2020,1,B,Regional,12,2323
254,18929,Kettering Fairmont High School,2020,1,B,District,4,2399
255,18929,Kettering Fairmont High School,2020,1,B,Regional,16,2399
256,24281,Mentor High School,2020,1,B,District,3,2521
257,24281,Mentor High School,2020,1,B,Regional,4,2521
258,24281,Mentor High School,2020,1,B,State,13,2521
259,123836,Lakota East High School,2020,1,B,District,3,2550
260,123836,Lakota East High School,2020,1,B,Regional,8,2550
261,19737,Lakota West High School,2020,1,B,District,1,2643
262,19737,Lakota West High School,2020,1,B,Regional,2,2643
263,19737,Lakota West High School,2020,1,B,State,1,2643
264,5322,Centerville High School,2020,1,B,District,2,2694
265,5322,Centerville High School,2020,1,B,Regional,10,2694
266,41376,William Mason High School,2020,1,B,District,2,3418
267,41376,William Mason High School,2020,1,B,Regional,4,3418
268,41376,William Mason High School,2020,1,B,State,10,3418
