,BLDG_IRN,NAME,YEAR,DIVISION,GENDER,TYPE,PLACE,POPULATION
0,52928,Columbus School For Girls ,2021,2,G,District,5,180
1,60764,Laurel School ,2021,2,G,District,12,202
2,52654,Beaumont School ,2021,2,G,District,5,287
3,52654,Beaumont School ,2021,2,G,Regional,14,287
4,52787,Cardinal Mooney ,2021,2,G,District,17,290
5,10769,Eastern High School,2021,2,G,District,17,310
6,146480,Rock Hill Sr High School,2021,2,G,District,11,319
7,37663,Tuscarawas Valley High School,2021,2,G,District,5,327
8,37663,Tuscarawas Valley High School,2021,2,G,Regional,19,327
9,37671,Tuslaw High School,2021,2,G,District,8,331
10,12450,Fredericktown High School,2021,2,G,District,3,339
11,12450,Fredericktown High School,2021,2,G,Regional,8,339
12,13110,James A Garfield High School,2021,2,G,District,8,345
13,9779,Eastwood I High School,2021,2,G,District,1,357
14,9779,Eastwood I High School,2021,2,G,Regional,2,357
15,9779,Eastwood I High School,2021,2,G,State,13,357
16,53033,Hathaway Brown ,2021,2,G,District,2,358
17,53033,Hathaway Brown ,2021,2,G,Regional,6,358
18,53033,Hathaway Brown ,2021,2,G,State,11,358
19,3863,Brookville High School,2021,2,G,District,8,366
20,3863,Brookville High School,2021,2,G,Regional,-1,366
21,24984,Milton-Union High School,2021,2,G,District,14,366
22,34264,Preble Shawnee High School High School,2021,2,G,District,20,370
23,4507,Harrison Central Jr./Sr. High School,2021,2,G,District,16,371
24,11171,Fairless High School,2021,2,G,District,12,372
25,41319,Willard High School,2021,2,G,District,10,372
26,41319,Willard High School,2021,2,G,Regional,-1,372
27,10041,Edison High School,2021,2,G,District,3,375
28,10041,Edison High School,2021,2,G,Regional,7,375
29,26393,North Union High School,2021,2,G,District,7,378
30,7211,Conneaut High School,2021,2,G,District,13,379
31,35170,Southeast High School,2021,2,G,District,11,382
32,17194,Huron High School,2021,2,G,District,4,385
33,17194,Huron High School,2021,2,G,Regional,6,385
34,6619,Clearview High School,2021,2,G,District,15,392
35,28860,Otsego High School,2021,2,G,District,8,392
36,19364,River Valley High School,2021,2,G,District,8,394
37,6635,Clermont Northeastern High School,2021,2,G,District,5,399
38,7724,Crestwood High School,2021,2,G,District,10,400
39,33563,Sandy Valley High School,2021,2,G,District,3,401
40,33563,Sandy Valley High School,2021,2,G,Regional,13,401
41,2576,Bethel High School,2021,2,G,District,21,403
42,11114,Fairland High School,2021,2,G,District,16,408
43,18218,Edison High School,2021,2,G,District,17,413
44,28076,Norwayne High School,2021,2,G,District,8,413
45,28076,Norwayne High School,2021,2,G,Regional,-1,413
46,40931,Wheelersburg High School,2021,2,G,District,15,413
47,28183,Oak Harbor High School,2021,2,G,District,6,415
48,19661,Lakeview High School,2021,2,G,District,7,424
49,23960,Meadowbrook High School,2021,2,G,District,8,424
50,23960,Meadowbrook High School,2021,2,G,Regional,21,424
51,6528,Claymont High School,2021,2,G,District,15,427
52,27896,Northwestern Junior/Senior High School,2021,2,G,District,6,427
53,27896,Northwestern Junior/Senior High School,2021,2,G,Regional,11,427
54,52910,Columbus Academy ,2021,2,G,District,3,431
55,52910,Columbus Academy ,2021,2,G,Regional,11,431
56,17905,Jefferson Area Sr High School,2021,2,G,District,14,431
57,2568,Bethel Tate High School,2021,2,G,District,5,432
58,2568,Bethel Tate High School,2021,2,G,Regional,-1,432
59,12773,Galion High School,2021,2,G,District,5,432
