,BLDG_IRN,NAME,YEAR,DIVISION,GENDER,TYPE,PLACE,POPULATION
92,125310,Troy Christian High School ,2017,3,B,Regional,6,209
93,37705,Twin Valley South High School,2017,3,B,District,15,211
94,25148,Mogadore High School,2017,3,B,District,9,212
95,450,Manchester High School,2017,3,B,District,15,213
96,25437,Montpelier High School,2017,3,B,District,11,213
97,26823,New London High School,2017,3,B,District,1,217
98,26823,New London High School,2017,3,B,Regional,2,217
99,26823,New London High School,2017,3,B,State,11,217
100,29025,Paint Valley High School,2017,3,B,District,9,219
101,28506,Old Fort High School,2017,3,B,District,4,222
102,23515,McDonald High School,2017,3,B,District,1,224
103,23515,McDonald High School,2017,3,B,Regional,2,224
104,23515,McDonald High School,2017,3,B,State,2,224
105,27060,Newcomerstown High School,2017,3,B,District,4,224
106,8433,Patrick Henry High School,2017,3,B,District,5,224
107,7666,Crestview High School,2017,3,B,District,4,226
108,7666,Crestview High School,2017,3,B,Regional,22,226
109,31815,Ripley-Union-Lewis-Huntington High School,2017,3,B,District,7,228
110,29538,Peebles High School,2017,3,B,District,16,229
111,60806,Maumee Valley Country Day ,2017,3,B,District,8,230
112,16048,Hicksville High School,2017,3,B,District,5,233
113,36095,Southern Local Jr/Sr High School,2017,3,B,District,9,233
114,37697,Tri-County North High School,2017,3,B,District,29,233
115,13755,Trimble High School,2017,3,B,District,2,234
116,13755,Trimble High School,2017,3,B,Regional,7,234
117,26849,Tri-Village High School,2017,3,B,District,23,237
118,25155,Mohawk High School,2017,3,B,District,8,243
119,26641,New Bremen High School,2017,3,B,District,6,244
120,2501,Berne Union High School,2017,3,B,District,8,245
121,20990,Lincolnview Jr/Sr High School,2017,3,B,District,1,245
122,20990,Lincolnview Jr/Sr High School,2017,3,B,Regional,4,245
123,20990,Lincolnview Jr/Sr High School,2017,3,B,State,14,245
124,27961,Northwood High School,2017,3,B,District,12,245
125,28399,Oberlin High School,2017,3,B,District,11,246
126,2337,Belpre High School,2017,3,B,District,4,247
127,2337,Belpre High School,2017,3,B,Regional,12,247
128,9043,East Knox Junior/Senior High School,2017,3,B,District,5,248
129,10173,Elgin High School,2017,3,B,District,4,250
130,10173,Elgin High School,2017,3,B,Regional,10,250
131,34314,Shenandoah High School,2017,3,B,District,6,251
132,42044,Woodmore High School,2017,3,B,District,7,251
133,42416,Yellow Springs/McKinney High School,2017,3,B,District,26,251
134,22640,Mapleton High School,2017,3,B,District,2,252
135,22640,Mapleton High School,2017,3,B,Regional,6,252
136,24026,Mechanicsburg High School,2017,3,B,District,20,252
137,6965,Col Crawford High School,2017,3,B,District,1,253
138,6965,Col Crawford High School,2017,3,B,Regional,6,253
139,6965,Col Crawford High School,2017,3,B,State,20,253
140,11478,Federal Hocking High School,2017,3,B,District,18,253
141,25114,Minster Jr/Sr High School,2017,3,B,District,1,257
142,25114,Minster Jr/Sr High School,2017,3,B,Regional,3,257
143,25114,Minster Jr/Sr High School,2017,3,B,State,18,257
144,66555,Dayton Christian School ,2017,3,B,District,6,260
145,16816,Hopewell-Loudon Local High School,2017,3,B,District,2,261
146,16816,Hopewell-Loudon Local High School,2017,3,B,Regional,19,261
147,8961,East Canton High School,2017,3,B,District,1,262
148,8961,East Canton High School,2017,3,B,Regional,1,262
149,8961,East Canton High School,2017,3,B,State,1,262
150,1198,Seneca East High School,2017,3,B,District,3,263
151,1198,Seneca East High School,2017,3,B,Regional,14,263
152,8003,Dalton High School,2017,3,B,District,8,264
153,11056,Fairfield Local High School,2017,3,B,District,1,264
154,11056,Fairfield Local High School,2017,3,B,Regional,1,264
155,11056,Fairfield Local High School,2017,3,B,State,4,264
156,52894,Cincinnati Country Day ,2017,3,B,District,4,265
157,52894,Cincinnati Country Day ,2017,3,B,Regional,10,265
158,11288,Fairview High School,2017,3,B,District,1,265
159,11288,Fairview High School,2017,3,B,Regional,8,265
160,7823,Crooksville High School,2017,3,B,District,17,266
161,13433,Gibsonburg High School,2017,3,B,District,8,267
162,61317,Wellington High School,2017,3,B,District,8,267
163,7104,Columbus Grove High School,2017,3,B,District,3,269
164,7104,Columbus Grove High School,2017,3,B,Regional,13,269
165,29280,Parkway High School,2017,3,B,District,2,269
166,29280,Parkway High School,2017,3,B,Regional,9,269
167,42341,Western Reserve High School,2017,3,B,District,6,269
168,22863,Marion Local High School,2017,3,B,District,7,270
169,12591,Fort Frye High School,2017,3,B,District,5,271
170,35345,Spencerville High School,2017,3,B,District,5,271
171,26468,National Trail High School,2017,3,B,District,6,273
172,26468,National Trail High School,2017,3,B,Regional,7,273
173,7021,Columbia High School,2017,3,B,District,5,274
174,27722,Northmor High School,2017,3,B,District,3,274
175,27722,Northmor High School,2017,3,B,Regional,9,274
176,9134,East Palestine High School,2017,3,B,District,6,276
177,19745,Lakota High School,2017,3,B,District,5,277
178,12849,Garaway High School,2017,3,B,District,1,280
179,12849,Garaway High School,2017,3,B,Regional,6,280
180,42564,Buckeye Trail High School,2017,3,B,District,7,282
181,25783,Mt Gilead High School,2017,3,B,District,1,282
182,25783,Mt Gilead High School,2017,3,B,Regional,3,282
183,25783,Mt Gilead High School,2017,3,B,State,6,282
184,4853,Cardinal High School,2017,3,B,District,9,283
185,3749,Brookfield High School,2017,3,B,District,12,284
186,33944,North Adams High School,2017,3,B,District,13,285
187,35659,St Henry High School,2017,3,B,District,2,285
188,35659,St Henry High School,2017,3,B,Regional,5,285
189,35659,St Henry High School,2017,3,B,State,16,285
190,13326,Georgetown Jr/Sr High School,2017,3,B,District,3,286
191,13326,Georgetown Jr/Sr High School,2017,3,B,Regional,13,286
192,17160,Huntington High School,2017,3,B,District,8,286
193,22764,Margaretta High School,2017,3,B,District,11,289
194,52845,Central Catholic ,2017,3,B,District,3,290
195,52845,Central Catholic ,2017,3,B,Regional,12,290
196,919,Arcanum High School,2017,3,B,District,10,291
197,7674,Crestview High School,2017,3,B,District,3,296
198,7674,Crestview High School,2017,3,B,Regional,16,296
199,12674,Fort Recovery High School,2017,3,B,District,8,299
200,42366,Wynford High School,2017,3,B,District,6,300
201,4861,Cardington-Lincoln High School,2017,3,B,District,4,301
202,5298,Centerburg High School,2017,3,B,District,7,303
203,4887,Carey High School,2017,3,B,District,3,306
204,4887,Carey High School,2017,3,B,Regional,15,306
205,37275,Tinora High School,2017,3,B,District,7,309
206,7955,Cuyahoga Hts High School,2017,3,B,District,10,311
207,20008,LaBrae High School,2017,3,B,District,3,311
208,20008,LaBrae High School,2017,3,B,Regional,8,311
209,30932,Pymatuning Valley High School,2017,3,B,District,6,311
210,208,Adena High School,2017,3,B,District,11,312
211,20297,Liberty Center High School,2017,3,B,District,1,312
212,20297,Liberty Center High School,2017,3,B,Regional,1,312
213,20297,Liberty Center High School,2017,3,B,State,5,312
214,38893,West Union High School,2017,3,B,District,6,312
215,38893,West Union High School,2017,3,B,Regional,16,312
216,21816,Lynchburg-Clay High School,2017,3,B,District,19,313
217,32607,Rootstown/Ward Davis Bldg High School,2017,3,B,District,2,314
218,32607,Rootstown/Ward Davis Bldg High School,2017,3,B,Regional,7,314
219,27656,Northeastern High School,2017,3,B,District,17,317
220,8532,Dixie High School,2017,3,B,District,18,319
221,10439,Elmwood High School,2017,3,B,District,8,323
222,7062,Columbiana High School,2017,3,B,District,7,328
223,10926,Fairbanks High School,2017,3,B,District,7,333
224,3038,Bluffton High School,2017,3,B,District,9,334
225,14100,Grandview Heights High School,2017,3,B,District,2,335
226,14100,Grandview Heights High School,2017,3,B,Regional,4,335
227,14100,Grandview Heights High School,2017,3,B,State,8,335
228,37911,United High School,2017,3,B,District,5,337
229,12450,Fredericktown High School,2017,3,B,District,2,339
230,12450,Fredericktown High School,2017,3,B,Regional,5,339
231,12450,Fredericktown High School,2017,3,B,State,13,339
232,34793,Smithville High School,2017,3,B,District,3,340
233,34793,Smithville High School,2017,3,B,Regional,3,340
234,34793,Smithville High School,2017,3,B,State,12,340
235,71001,Worthington Christian School ,2017,3,B,District,5,341
236,10884,Evergreen High School,2017,3,B,District,10,347
237,38232,Van Buren High School,2017,3,B,District,11,349
238,28894,Ottawa Hills High School,2017,3,B,District,2,353
239,28894,Ottawa Hills High School,2017,3,B,Regional,12,353
240,25080,Minford High School,2017,3,B,District,3,359
241,25080,Minford High School,2017,3,B,Regional,13,359
242,8342,Pike-Delta-York High School,2017,3,B,District,4,361
243,8342,Pike-Delta-York High School,2017,3,B,Regional,18,361
244,38760,West Liberty-Salem Middle/High School,2017,3,B,District,7,361
245,38760,West Liberty-Salem Middle/High School,2017,3,B,Regional,8,361
246,53900,Summit Country Day ,2017,3,B,District,1,373
247,53900,Summit Country Day ,2017,3,B,Regional,2,373
248,53900,Summit Country Day ,2017,3,B,State,10,373
249,476,Saint Martin de Porres High School ,2017,3,B,District,12,382
250,1602,Barnesville High School,2017,3,B,District,3,383
251,1602,Barnesville High School,2017,3,B,Regional,14,383
252,52902,Seven Hills School ,2017,3,B,District,2,385
253,52902,Seven Hills School ,2017,3,B,Regional,11,385
254,19216,Kirtland High School,2017,3,B,District,7,395
255,17491,Ironton High School,2017,3,B,District,12,399
256,2576,Bethel High School,2017,3,B,District,9,403
257,2576,Bethel High School,2017,3,B,Regional,12,403
258,28076,Norwayne High School,2017,3,B,District,4,413
259,28076,Norwayne High School,2017,3,B,Regional,11,413
260,6858,Coldwater High School,2017,3,B,District,4,415
261,6858,Coldwater High School,2017,3,B,Regional,23,415
262,52704,Bishop Ready ,2017,3,B,District,10,421
263,14571,Greenon High School,2017,3,B,District,4,428
264,14571,Greenon High School,2017,3,B,Regional,4,428
265,14571,Greenon High School,2017,3,B,State,17,428
266,52910,Columbus Academy ,2017,3,B,District,1,431
267,52910,Columbus Academy ,2017,3,B,Regional,2,431
268,52910,Columbus Academy ,2017,3,B,State,3,431
269,53660,Villa Angela-St Joseph ,2017,3,B,District,7,456
270,52969,Elyria Catholic ,2017,3,B,District,4,458
271,52969,Elyria Catholic ,2017,3,B,Regional,10,458
272,20446,Liberty-Benton High School,2017,3,B,District,2,464
273,20446,Liberty-Benton High School,2017,3,B,Regional,11,464
274,52993,Gilmour Academy ,2017,3,B,District,1,497
275,52993,Gilmour Academy ,2017,3,B,Regional,4,497
276,52993,Gilmour Academy ,2017,3,B,State,9,497
277,36152,Stivers School For The Arts,2017,3,B,District,11,531
