,BLDG_IRN,NAME,YEAR,DIVISION,GENDER,TYPE,PLACE,POPULATION
210,13656,John Glenn High School,2017,2,B,District,4,591
211,13656,John Glenn High School,2017,2,B,Regional,11,591
212,1842,Beachwood High School,2017,2,B,District,14,594
213,39701,Washington High School,2017,2,B,District,17,597
214,34199,Shaw High School,2017,2,B,District,16,606
215,10199,Elida High School,2017,2,B,District,12,616
216,6759,Cloverleaf High School,2017,2,B,District,6,617
217,42382,Wyoming High School,2017,2,B,District,3,617
218,42382,Wyoming High School,2017,2,B,Regional,11,617
219,36954,Taylor High School,2017,2,B,District,4,618
220,4994,Bloom-Carroll High School,2017,2,B,District,4,620
221,52647,Stephen T Badin ,2017,2,B,District,2,620
222,52647,Stephen T Badin ,2017,2,B,Regional,9,620
223,34363,Sheridan High School,2017,2,B,District,1,621
224,34363,Sheridan High School,2017,2,B,Regional,1,621
225,34363,Sheridan High School,2017,2,B,State,2,621
226,1701,Batavia High School,2017,2,B,District,7,627
227,17756,Jackson High School,2017,2,B,District,26,634
228,42051,Woodridge High School,2017,2,B,District,2,635
229,42051,Woodridge High School,2017,2,B,Regional,2,635
230,42051,Woodridge High School,2017,2,B,State,4,635
231,17301,Indian Hill High School,2017,2,B,District,1,640
232,17301,Indian Hill High School,2017,2,B,Regional,6,640
233,53850,St Vincent St Mary ,2017,2,B,District,1,644
234,53850,St Vincent St Mary ,2017,2,B,Regional,3,644
235,53850,St Vincent St Mary ,2017,2,B,State,3,644
236,5751,Chagrin Falls High School,2017,2,B,District,7,645
237,23838,McKinley High School,2017,2,B,District,7,645
238,24208,St Marys Memorial High School,2017,2,B,District,10,647
239,21287,London High School,2017,2,B,District,10,651
240,33472,Salem High School,2017,2,B,District,3,653
241,33472,Salem High School,2017,2,B,Regional,8,653
242,4143,Buckeye Valley Local High School,2017,2,B,District,1,662
243,4143,Buckeye Valley Local High School,2017,2,B,Regional,4,662
244,4143,Buckeye Valley Local High School,2017,2,B,State,9,662
245,34272,Shawnee High School,2017,2,B,District,6,664
246,16345,Hillsboro High School,2017,2,B,District,23,665
247,28712,Orange High School,2017,2,B,District,4,669
248,28712,Orange High School,2017,2,B,Regional,14,669
249,18507,Jonathan Alder High School,2017,2,B,District,2,674
250,18507,Jonathan Alder High School,2017,2,B,Regional,5,674
251,18507,Jonathan Alder High School,2017,2,B,State,12,674
252,52696,Bishop Hartley ,2017,2,B,District,8,675
253,4127,Buckeye High School,2017,2,B,District,10,678
254,138198,Eastmoor Academy,2017,2,B,District,4,685
255,138198,Eastmoor Academy,2017,2,B,Regional,12,685
256,52878,Chaminade-Julienne ,2017,2,B,District,12,686
257,28373,Oakwood High School,2017,2,B,District,5,688
258,28373,Oakwood High School,2017,2,B,Regional,5,688
259,38653,West Geauga High School,2017,2,B,District,11,712
260,53371,Notre Dame-Cathedral Latin ,2017,2,B,District,1,723
261,53371,Notre Dame-Cathedral Latin ,2017,2,B,Regional,5,723
262,53371,Notre Dame-Cathedral Latin ,2017,2,B,State,11,723
263,53439,Padua Franciscan ,2017,2,B,District,13,725
264,20255,Lexington High School,2017,2,B,District,2,727
265,20255,Lexington High School,2017,2,B,Regional,1,727
266,20255,Lexington High School,2017,2,B,State,1,727
267,24414,Miami Trace High School,2017,2,B,District,11,732
268,5207,Celina High School,2017,2,B,District,8,735
269,2675,Bexley High School,2017,2,B,District,2,742
270,2675,Bexley High School,2017,2,B,Regional,9,742
271,66795,David H. Ponitz Career Technology  Center,2017,2,B,District,19,745
272,37291,Tippecanoe High School,2017,2,B,District,3,752
273,37291,Tippecanoe High School,2017,2,B,Regional,7,752
274,27995,Norton High School,2017,2,B,District,11,758
275,4812,Canton South High School,2017,2,B,District,13,776
276,1792,Bay High School,2017,2,B,District,3,783
277,1792,Bay High School,2017,2,B,Regional,4,783
278,1792,Bay High School,2017,2,B,State,7,783
279,36897,Tallmadge High School,2017,2,B,District,8,786
280,139311,Monroe High School,2017,2,B,District,3,809
281,139311,Monroe High School,2017,2,B,Regional,12,809
282,32243,Rocky River High School,2017,2,B,District,1,872
283,32243,Rocky River High School,2017,2,B,Regional,1,872
284,32243,Rocky River High School,2017,2,B,State,5,872
285,53587,St Francis De Sales ,2017,2,B,District,5,893
286,52720,Bishop Watterson ,2017,2,B,District,3,933
287,52720,Bishop Watterson ,2017,2,B,Regional,6,933
288,52720,Bishop Watterson ,2017,2,B,State,18,933
