,BLDG_IRN,NAME,YEAR,DIVISION,GENDER,TYPE,PLACE,POPULATION
48,19661,Lakeview High School,2019,2,G,District,4,424
49,19661,Lakeview High School,2019,2,G,Regional,15,424
50,23960,Meadowbrook High School,2019,2,G,District,12,424
51,98590,Clark Montessori High School,2019,2,G,District,5,427
52,6528,Claymont High School,2019,2,G,District,14,427
53,27896,Northwestern Junior/Senior High School,2019,2,G,District,10,427
54,52910,Columbus Academy ,2019,2,G,District,12,431
55,17905,Jefferson Area Sr High School,2019,2,G,District,6,431
56,2568,Bethel Tate High School,2019,2,G,District,5,432
57,12773,Galion High School,2019,2,G,District,4,432
58,12773,Galion High School,2019,2,G,Regional,9,432
59,34256,Shawnee Middle School/High School,2019,2,G,District,3,432
60,34256,Shawnee Middle School/High School,2019,2,G,Regional,2,432
61,34256,Shawnee Middle School/High School,2019,2,G,State,11,432
62,17343,Indian Lake High School,2019,2,G,District,17,433
63,29843,Philo High School,2019,2,G,District,18,436
64,32763,Rossford High School,2019,2,G,District,8,436
65,25056,Minerva High School,2019,2,G,District,1,447
66,25056,Minerva High School,2019,2,G,Regional,4,447
67,25056,Minerva High School,2019,2,G,State,14,447
68,3830,Brookside High School,2019,2,G,District,7,452
69,19539,Lake High School,2019,2,G,District,7,456
70,22772,Mariemont High School,2019,2,G,District,1,456
71,22772,Mariemont High School,2019,2,G,Regional,5,456
72,40055,Waynesville High School,2019,2,G,District,4,456
73,40055,Waynesville High School,2019,2,G,Regional,6,456
74,20446,Liberty-Benton High School,2019,2,G,District,2,464
75,20446,Liberty-Benton High School,2019,2,G,Regional,10,464
76,17426,Indian Valley High School,2019,2,G,District,8,467
77,17426,Indian Valley High School,2019,2,G,Regional,18,467
78,38554,West Branch High School,2019,2,G,District,9,471
79,39909,Waverly High School,2019,2,G,District,15,474
80,21220,Benjamin Logan High School,2019,2,G,District,14,476
81,52977,Bishop Fenwick ,2019,2,G,District,3,478
82,6551,Clear Fork High School,2019,2,G,District,11,479
83,1750,Bath High School,2019,2,G,District,10,481
84,38174,Valley View High School,2019,2,G,District,16,483
85,1958,Beaver Local High School,2019,2,G,District,17,488
86,64865,New Lexington High School,2019,2,G,District,9,488
87,11684,Firelands High School,2019,2,G,District,13,495
88,21212,Logan Elm High School,2019,2,G,District,17,496
89,18481,Johnstown High School,2019,2,G,District,10,497
90,13482,Girard Sr High School,2019,2,G,District,10,498
91,15792,Heath High School,2019,2,G,District,6,502
92,15792,Heath High School,2019,2,G,Regional,14,502
93,18846,Kenton High School,2019,2,G,District,7,503
94,19695,Lakewood High School,2019,2,G,District,9,503
95,5017,Carrollton High School-Carrollton Middle School,2019,2,G,District,3,505
96,5017,Carrollton High School-Carrollton Middle School,2019,2,G,Regional,12,505
97,9936,Edgewood High School,2019,2,G,District,2,505
98,9936,Edgewood High School,2019,2,G,Regional,12,505
99,12799,Gallia Academy High School,2019,2,G,District,16,506
100,35626,St Clairsville High School,2019,2,G,District,7,507
101,35626,St Clairsville High School,2019,2,G,Regional,20,507
102,28670,Ontario High School,2019,2,G,District,2,508
103,28670,Ontario High School,2019,2,G,Regional,2,508
104,28670,Ontario High School,2019,2,G,State,8,508
105,28910,Ottawa-Glandorf High School,2019,2,G,District,8,508
106,52621,Archbishop Alter ,2019,2,G,District,11,509
107,31872,River Valley High School,2019,2,G,District,14,510
108,16162,Highland High School,2019,2,G,District,7,512
109,53207,Lutheran West ,2019,2,G,District,8,512
110,37952,Upper Sandusky High School,2019,2,G,District,4,513
111,37952,Upper Sandusky High School,2019,2,G,Regional,11,513
112,53488,Roger Bacon ,2019,2,G,District,6,518
113,31880,River View High School,2019,2,G,District,10,519
114,2246,Bellevue High School,2019,2,G,District,5,520
115,11304,Fairview High School,2019,2,G,District,10,521
116,53298,McNicholas ,2019,2,G,District,4,521
117,29710,Perry High School,2019,2,G,District,4,521
118,29710,Perry High School,2019,2,G,Regional,10,521
119,9803,Eaton High School,2019,2,G,District,5,523
120,9803,Eaton High School,2019,2,G,Regional,7,523
121,11551,Field High School,2019,2,G,District,8,523
122,30452,Poland Seminary High School,2019,2,G,District,1,524
123,30452,Poland Seminary High School,2019,2,G,Regional,4,524
124,30452,Poland Seminary High School,2019,2,G,State,6,524
125,38349,Vermilion High School,2019,2,G,District,12,526
126,39883,Wauseon High School,2019,2,G,District,2,526
127,39883,Wauseon High School,2019,2,G,Regional,5,526
128,9084,East Liverpool High School,2019,2,G,District,13,527
129,34306,Shelby High School,2019,2,G,District,8,529
130,4622,Cambridge High School,2019,2,G,District,16,532
131,25544,Morgan High School,2019,2,G,District,11,538
132,23424,McClain High School,2019,2,G,District,19,540
133,29637,Perkins High School,2019,2,G,District,9,542
134,4028,Bryan Middle School/High School,2019,2,G,District,9,543
135,53348,Holy Name High School ,2019,2,G,District,9,549
136,20487,Licking Valley High School,2019,2,G,District,13,550
137,38471,Vinton County High School,2019,2,G,District,2,550
138,38471,Vinton County High School,2019,2,G,Regional,7,550
139,38471,Vinton County High School,2019,2,G,State,18,550
140,26419,Napoleon Junior/Senior High School,2019,2,G,District,6,555
141,38265,Van Wert High School,2019,2,G,District,4,557
142,38265,Van Wert High School,2019,2,G,Regional,6,557
143,11072,Fairfield Union High School,2019,2,G,District,1,559
144,11072,Fairfield Union High School,2019,2,G,Regional,6,559
145,11072,Fairfield Union High School,2019,2,G,State,17,559
146,27862,Northwest High School,2019,2,G,District,5,559
147,27862,Northwest High School,2019,2,G,Regional,19,559
148,67611,Cuyahoga Valley Christian Acad ,2019,2,G,District,6,563
149,38695,West Holmes High School,2019,2,G,District,9,565
150,26922,New Richmond High School,2019,2,G,District,4,569
151,39248,Warren High School,2019,2,G,District,8,572
152,68577,Kenton Ridge High School,2019,2,G,District,19,573
153,6320,Circleville High School,2019,2,G,District,13,578
154,7286,Coventry High School,2019,2,G,District,14,578
155,37861,Unioto High School,2019,2,G,District,6,578
156,37861,Unioto High School,2019,2,G,Regional,16,578
157,17046,Hubbard High School,2019,2,G,District,11,581
158,35485,Springfield Junior/Senior High School,2019,2,G,District,3,587
159,35485,Springfield Junior/Senior High School,2019,2,G,Regional,17,587
160,36269,Streetsboro High School,2019,2,G,District,7,587
161,53041,Hawken School ,2019,2,G,District,2,589
162,53041,Hawken School ,2019,2,G,Regional,7,589
163,13656,John Glenn High School,2019,2,G,District,6,591
164,13656,John Glenn High School,2019,2,G,Regional,17,591
165,1842,Beachwood High School,2019,2,G,District,12,594
166,39701,Washington High School,2019,2,G,District,11,597
167,6759,Cloverleaf High School,2019,2,G,District,5,617
168,6759,Cloverleaf High School,2019,2,G,Regional,9,617
169,42382,Wyoming High School,2019,2,G,District,2,617
170,42382,Wyoming High School,2019,2,G,Regional,8,617
171,36954,Taylor High School,2019,2,G,District,3,618
172,4994,Bloom-Carroll High School,2019,2,G,District,11,620
173,52647,Stephen T Badin ,2019,2,G,District,2,620
174,52647,Stephen T Badin ,2019,2,G,Regional,10,620
175,34363,Sheridan High School,2019,2,G,District,4,621
176,34363,Sheridan High School,2019,2,G,Regional,13,621
177,1701,Batavia High School,2019,2,G,District,7,627
178,17756,Jackson High School,2019,2,G,District,18,634
179,42051,Woodridge High School,2019,2,G,District,2,635
180,42051,Woodridge High School,2019,2,G,Regional,5,635
181,42051,Woodridge High School,2019,2,G,State,9,635
182,17301,Indian Hill High School,2019,2,G,District,1,640
183,17301,Indian Hill High School,2019,2,G,Regional,4,640
184,6791,Clyde High School,2019,2,G,District,6,643
185,53850,St Vincent St Mary ,2019,2,G,District,1,644
186,53850,St Vincent St Mary ,2019,2,G,Regional,2,644
187,53850,St Vincent St Mary ,2019,2,G,State,4,644
188,5751,Chagrin Falls High School,2019,2,G,District,1,645
189,5751,Chagrin Falls High School,2019,2,G,Regional,6,645
190,5751,Chagrin Falls High School,2019,2,G,State,13,645
191,24208,St Marys Memorial High School,2019,2,G,District,5,647
192,23242,Maumee High School,2019,2,G,District,11,650
193,33472,Salem High School,2019,2,G,District,5,653
194,33472,Salem High School,2019,2,G,Regional,20,653
195,4143,Buckeye Valley Local High School,2019,2,G,District,4,662
196,4143,Buckeye Valley Local High School,2019,2,G,Regional,2,662
197,4143,Buckeye Valley Local High School,2019,2,G,State,15,662
198,13219,Geneva High School,2019,2,G,District,3,664
199,13219,Geneva High School,2019,2,G,Regional,13,664
200,34272,Shawnee High School,2019,2,G,District,1,664
201,34272,Shawnee High School,2019,2,G,Regional,3,664
202,34272,Shawnee High School,2019,2,G,State,20,664
203,28712,Orange High School,2019,2,G,District,11,669
204,18507,Jonathan Alder High School,2019,2,G,District,3,674
205,18507,Jonathan Alder High School,2019,2,G,Regional,5,674
206,18507,Jonathan Alder High School,2019,2,G,State,16,674
207,52696,Bishop Hartley ,2019,2,G,District,8,675
208,2220,Bellefontaine High School,2019,2,G,District,13,683
209,22947,Marlington High School,2019,2,G,District,4,683
210,22947,Marlington High School,2019,2,G,Regional,11,683
211,52878,Chaminade-Julienne ,2019,2,G,District,9,686
212,28373,Oakwood High School,2019,2,G,District,1,688
213,28373,Oakwood High School,2019,2,G,Regional,1,688
214,28373,Oakwood High School,2019,2,G,State,5,688
215,52803,Carroll ,2019,2,G,District,6,693
216,52803,Carroll ,2019,2,G,Regional,9,693
217,8300,Defiance High School,2019,2,G,District,3,695
218,8300,Defiance High School,2019,2,G,Regional,7,695
219,1149,Athens High School,2019,2,G,District,3,698
220,1149,Athens High School,2019,2,G,Regional,10,698
221,38653,West Geauga High School,2019,2,G,District,5,712
222,38653,West Geauga High School,2019,2,G,Regional,14,712
223,53371,Notre Dame-Cathedral Latin ,2019,2,G,District,9,723
224,53439,Padua Franciscan ,2019,2,G,District,12,725
225,20255,Lexington High School,2019,2,G,District,1,727
226,20255,Lexington High School,2019,2,G,Regional,1,727
227,20255,Lexington High School,2019,2,G,State,1,727
228,5207,Celina High School,2019,2,G,District,1,735
229,5207,Celina High School,2019,2,G,Regional,4,735
230,5207,Celina High School,2019,2,G,State,19,735
231,28068,Norwalk High School,2019,2,G,District,6,736
232,147538,Aiken New Tech High School,2019,2,G,District,6,742
233,2675,Bexley High School,2019,2,G,District,2,742
234,2675,Bexley High School,2019,2,G,Regional,3,742
235,2675,Bexley High School,2019,2,G,State,12,742
236,68536,Centennial High School,2019,2,G,District,18,752
237,37291,Tippecanoe High School,2019,2,G,District,2,752
238,37291,Tippecanoe High School,2019,2,G,Regional,3,752
239,37291,Tippecanoe High School,2019,2,G,State,10,752
240,27995,Norton High School,2019,2,G,District,13,758
241,4812,Canton South High School,2019,2,G,District,12,776
242,37515,Tri-Valley High School,2019,2,G,District,5,780
243,37515,Tri-Valley High School,2019,2,G,Regional,19,780
244,36897,Tallmadge High School,2019,2,G,District,1,786
245,36897,Tallmadge High School,2019,2,G,Regional,3,786
246,36897,Tallmadge High School,2019,2,G,State,3,786
247,14258,Granville High School,2019,2,G,District,1,792
248,14258,Granville High School,2019,2,G,Regional,1,792
249,14258,Granville High School,2019,2,G,State,2,792
250,52639,Archbishop Hoban ,2019,2,G,District,2,809
251,52639,Archbishop Hoban ,2019,2,G,Regional,18,809
252,14621,Greenville Senior High School,2019,2,G,District,12,818
253,31393,Revere High School,2019,2,G,District,8,877
254,2303,Belmont High School,2019,2,G,District,18,898
