,BLDG_IRN,NAME,YEAR,DIVISION,GENDER,TYPE,PLACE,POPULATION
176,38471,Vinton County High School,2019,2,B,District,8,550
177,38471,Vinton County High School,2019,2,B,Regional,21,550
178,26419,Napoleon Junior/Senior High School,2019,2,B,District,10,555
179,41848,Indian Creek High School,2019,2,B,District,19,556
180,38265,Van Wert High School,2019,2,B,District,8,557
181,11072,Fairfield Union High School,2019,2,B,District,5,559
182,11072,Fairfield Union High School,2019,2,B,Regional,13,559
183,27862,Northwest High School,2019,2,B,District,11,559
184,67611,Cuyahoga Valley Christian Acad ,2019,2,B,District,7,563
185,38695,West Holmes High School,2019,2,B,District,5,565
186,38695,West Holmes High School,2019,2,B,Regional,14,565
187,26922,New Richmond High School,2019,2,B,District,6,569
188,39248,Warren High School,2019,2,B,District,6,572
189,39248,Warren High School,2019,2,B,Regional,18,572
190,68577,Kenton Ridge High School,2019,2,B,District,21,573
191,6320,Circleville High School,2019,2,B,District,11,578
192,7286,Coventry High School,2019,2,B,District,6,578
193,37861,Unioto High School,2019,2,B,District,1,578
194,37861,Unioto High School,2019,2,B,Regional,1,578
195,37861,Unioto High School,2019,2,B,State,2,578
196,17046,Hubbard High School,2019,2,B,District,14,581
197,35485,Springfield Junior/Senior High School,2019,2,B,District,3,587
198,35485,Springfield Junior/Senior High School,2019,2,B,Regional,17,587
199,36269,Streetsboro High School,2019,2,B,District,7,587
200,53041,Hawken School ,2019,2,B,District,8,589
201,13656,John Glenn High School,2019,2,B,District,4,591
202,13656,John Glenn High School,2019,2,B,Regional,17,591
203,1842,Beachwood High School,2019,2,B,District,9,594
204,39701,Washington High School,2019,2,B,District,18,597
205,10199,Elida High School,2019,2,B,District,11,616
206,6759,Cloverleaf High School,2019,2,B,District,3,617
207,6759,Cloverleaf High School,2019,2,B,Regional,6,617
208,6759,Cloverleaf High School,2019,2,B,State,17,617
209,42382,Wyoming High School,2019,2,B,District,3,617
210,42382,Wyoming High School,2019,2,B,Regional,13,617
211,36954,Taylor High School,2019,2,B,District,5,618
212,4994,Bloom-Carroll High School,2019,2,B,District,2,620
213,4994,Bloom-Carroll High School,2019,2,B,Regional,9,620
214,52647,Stephen T Badin ,2019,2,B,District,2,620
215,52647,Stephen T Badin ,2019,2,B,Regional,11,620
216,34363,Sheridan High School,2019,2,B,District,4,621
217,34363,Sheridan High School,2019,2,B,Regional,5,621
218,34363,Sheridan High School,2019,2,B,State,12,621
219,1701,Batavia High School,2019,2,B,District,10,627
220,42051,Woodridge High School,2019,2,B,District,1,635
221,42051,Woodridge High School,2019,2,B,Regional,1,635
222,42051,Woodridge High School,2019,2,B,State,1,635
223,17301,Indian Hill High School,2019,2,B,District,2,640
224,17301,Indian Hill High School,2019,2,B,Regional,12,640
225,6791,Clyde High School,2019,2,B,District,12,643
226,53850,St Vincent St Mary ,2019,2,B,District,1,644
227,53850,St Vincent St Mary ,2019,2,B,Regional,4,644
228,53850,St Vincent St Mary ,2019,2,B,State,8,644
229,5751,Chagrin Falls High School,2019,2,B,District,3,645
230,5751,Chagrin Falls High School,2019,2,B,Regional,12,645
231,24208,St Marys Memorial High School,2019,2,B,District,7,647
232,23242,Maumee High School,2019,2,B,District,6,650
233,21287,London High School,2019,2,B,District,6,651
234,33472,Salem High School,2019,2,B,District,2,653
235,33472,Salem High School,2019,2,B,Regional,8,653
236,5850,Chaney High,2019,2,B,District,10,655
237,4143,Buckeye Valley Local High School,2019,2,B,District,4,662
238,34272,Shawnee High School,2019,2,B,District,4,664
239,34272,Shawnee High School,2019,2,B,Regional,6,664
240,16345,Hillsboro High School,2019,2,B,District,20,665
241,28712,Orange High School,2019,2,B,District,14,669
242,18507,Jonathan Alder High School,2019,2,B,District,2,674
243,18507,Jonathan Alder High School,2019,2,B,Regional,6,674
244,18507,Jonathan Alder High School,2019,2,B,State,18,674
245,52696,Bishop Hartley ,2019,2,B,District,7,675
246,4127,Buckeye High School,2019,2,B,District,8,678
247,22947,Marlington High School,2019,2,B,District,5,683
248,138198,Eastmoor Academy,2019,2,B,District,7,685
249,52878,Chaminade-Julienne ,2019,2,B,District,7,686
250,52878,Chaminade-Julienne ,2019,2,B,Regional,10,686
251,28373,Oakwood High School,2019,2,B,District,6,688
252,28373,Oakwood High School,2019,2,B,Regional,7,688
253,52803,Carroll ,2019,2,B,District,1,693
254,52803,Carroll ,2019,2,B,Regional,1,693
255,52803,Carroll ,2019,2,B,State,6,693
256,8300,Defiance High School,2019,2,B,District,1,695
257,8300,Defiance High School,2019,2,B,Regional,1,695
258,8300,Defiance High School,2019,2,B,State,5,695
259,38653,West Geauga High School,2019,2,B,District,2,712
260,38653,West Geauga High School,2019,2,B,Regional,10,712
261,53371,Notre Dame-Cathedral Latin ,2019,2,B,District,1,723
262,53371,Notre Dame-Cathedral Latin ,2019,2,B,Regional,5,723
263,53371,Notre Dame-Cathedral Latin ,2019,2,B,State,15,723
264,53439,Padua Franciscan ,2019,2,B,District,10,725
265,20255,Lexington High School,2019,2,B,District,2,727
266,20255,Lexington High School,2019,2,B,Regional,2,727
267,20255,Lexington High School,2019,2,B,State,19,727
268,147538,Aiken New Tech High School,2019,2,B,District,7,742
269,2675,Bexley High School,2019,2,B,District,3,742
270,2675,Bexley High School,2019,2,B,Regional,8,742
271,66795,David H. Ponitz Career Technology  Center,2019,2,B,District,19,745
272,68536,Centennial High School,2019,2,B,District,12,752
273,4812,Canton South High School,2019,2,B,District,8,776
274,37515,Tri-Valley High School,2019,2,B,District,9,780
275,1792,Bay High School,2019,2,B,District,2,783
276,1792,Bay High School,2019,2,B,Regional,2,783
277,1792,Bay High School,2019,2,B,State,4,783
278,36897,Tallmadge High School,2019,2,B,District,5,786
279,36897,Tallmadge High School,2019,2,B,Regional,14,786
280,53587,St Francis De Sales ,2019,2,B,District,4,893
281,53587,St Francis De Sales ,2019,2,B,Regional,16,893
282,52720,Bishop Watterson ,2019,2,B,District,6,933
